t;dt;x;y;z;vx;vy;vz
2459929.5000;2022-Dec-16 00:00:00;1.4481765264E+07;1.4645230637E+08;5.1802751141E+04;-3.0221312338E+01;2.1918732687E+00;-5.6335420403E-02
2459929.5417;2022-Dec-16 01:00:00;1.4372980353E+07;1.4646015475E+08;5.1598765801E+04;-3.0214742664E+01;2.1683497083E+00;-5.6989125610E-02
2459929.5833;2022-Dec-16 02:00:00;1.4264219164E+07;1.4646791858E+08;5.1392434102E+04;-3.0208134076E+01;2.1449015492E+00;-5.7638943269E-02
2459929.6250;2022-Dec-16 03:00:00;1.4155481834E+07;1.4647559813E+08;5.1183770144E+04;-3.0201487155E+01;2.1215291351E+00;-5.8284815590E-02
2459929.6667;2022-Dec-16 04:00:00;1.4046768501E+07;1.4648319368E+08;5.0972788233E+04;-3.0194802486E+01;2.0982328075E+00;-5.8926684643E-02
2459929.7083;2022-Dec-16 05:00:00;1.3938079301E+07;1.4649070550E+08;5.0759502888E+04;-3.0188080659E+01;2.0750129064E+00;-5.9564492354E-02
2459929.7500;2022-Dec-16 06:00:00;1.3829414364E+07;1.4649813386E+08;5.0543928832E+04;-3.0181322270E+01;2.0518697692E+00;-6.0198180510E-02
2459929.7917;2022-Dec-16 07:00:00;1.3720773823E+07;1.4650547905E+08;5.0326081001E+04;-3.0174527916E+01;2.0288037317E+00;-6.0827690756E-02
2459929.8333;2022-Dec-16 08:00:00;1.3612157806E+07;1.4651274134E+08;5.0105974542E+04;-3.0167698203E+01;2.0058151271E+00;-6.1452964598E-02
2459929.8750;2022-Dec-16 09:00:00;1.3503566438E+07;1.4651992102E+08;4.9883624810E+04;-3.0160833740E+01;1.9829042867E+00;-6.2073943403E-02
2459929.9167;2022-Dec-16 10:00:00;1.3394999844E+07;1.4652701835E+08;4.9659047374E+04;-3.0153935141E+01;1.9600715393E+00;-6.2690568400E-02
2459929.9583;2022-Dec-16 11:00:00;1.3286458145E+07;1.4653403363E+08;4.9432258013E+04;-3.0147003027E+01;1.9373172116E+00;-6.3302780680E-02
2459930.0000;2022-Dec-16 12:00:00;1.3177941462E+07;1.4654096713E+08;4.9203272719E+04;-3.0140038021E+01;1.9146416277E+00;-6.3910521200E-02
2459930.0417;2022-Dec-16 13:00:00;1.3069449910E+07;1.4654781914E+08;4.8972107698E+04;-3.0133040753E+01;1.8920451092E+00;-6.4513730782E-02
2459930.0833;2022-Dec-16 14:00:00;1.2960983606E+07;1.4655458995E+08;4.8738779366E+04;-3.0126011860E+01;1.8695279752E+00;-6.5112350114E-02
2459930.1250;2022-Dec-16 15:00:00;1.2852542662E+07;1.4656127984E+08;4.8503304356E+04;-3.0118951980E+01;1.8470905422E+00;-6.5706319755E-02
2459930.1667;2022-Dec-16 16:00:00;1.2744127188E+07;1.4656788910E+08;4.8265699515E+04;-3.0111861760E+01;1.8247331240E+00;-6.6295580134E-02
2459930.2083;2022-Dec-16 17:00:00;1.2635737293E+07;1.4657441801E+08;4.8025981902E+04;-3.0104741851E+01;1.8024560316E+00;-6.6880071555E-02
2459930.2500;2022-Dec-16 18:00:00;1.2527373082E+07;1.4658086688E+08;4.7784168794E+04;-3.0097592909E+01;1.7802595731E+00;-6.7459734194E-02
2459930.2917;2022-Dec-16 19:00:00;1.2419034658E+07;1.4658723598E+08;4.7540277683E+04;-3.0090415597E+01;1.7581440536E+00;-6.8034508109E-02
2459930.3333;2022-Dec-16 20:00:00;1.2310722123E+07;1.4659352561E+08;4.7294326274E+04;-3.0083210582E+01;1.7361097754E+00;-6.8604333236E-02
2459930.3750;2022-Dec-16 21:00:00;1.2202435574E+07;1.4659973607E+08;4.7046332494E+04;-3.0075978538E+01;1.7141570376E+00;-6.9169149396E-02
2459930.4167;2022-Dec-16 22:00:00;1.2094175109E+07;1.4660586764E+08;4.6796314482E+04;-3.0068720143E+01;1.6922861359E+00;-6.9728896295E-02
2459930.4583;2022-Dec-16 23:00:00;1.1985940820E+07;1.4661192062E+08;4.6544290596E+04;-3.0061436082E+01;1.6704973629E+00;-7.0283513530E-02
2459930.5000;2022-Dec-17 00:00:00;1.1877732799E+07;1.4661789532E+08;4.6290279413E+04;-3.0054127046E+01;1.6487910077E+00;-7.0832940593E-02
2459930.5417;2022-Dec-17 01:00:00;1.1769551134E+07;1.4662379202E+08;4.6034299725E+04;-3.0046793730E+01;1.6271673562E+00;-7.1377116871E-02
2459930.5833;2022-Dec-17 02:00:00;1.1661395912E+07;1.4662961102E+08;4.5776370545E+04;-3.0039436836E+01;1.6056266904E+00;-7.1915981652E-02
2459930.6250;2022-Dec-17 03:00:00;1.1553267217E+07;1.4663535263E+08;4.5516511104E+04;-3.0032057074E+01;1.5841692887E+00;-7.2449474132E-02
2459930.6667;2022-Dec-17 04:00:00;1.1445165128E+07;1.4664101714E+08;4.5254740851E+04;-3.0024655155E+01;1.5627954257E+00;-7.2977533412E-02
2459930.7083;2022-Dec-17 05:00:00;1.1337089725E+07;1.4664660486E+08;4.4991079456E+04;-3.0017231801E+01;1.5415053723E+00;-7.3500098513E-02
2459930.7500;2022-Dec-17 06:00:00;1.1229041084E+07;1.4665211608E+08;4.4725546808E+04;-3.0009787736E+01;1.5202993952E+00;-7.4017108371E-02
2459930.7917;2022-Dec-17 07:00:00;1.1121019278E+07;1.4665755112E+08;4.4458163016E+04;-3.0002323693E+01;1.4991777571E+00;-7.4528501847E-02
2459930.8333;2022-Dec-17 08:00:00;1.1013024377E+07;1.4666291026E+08;4.4188948408E+04;-2.9994840410E+01;1.4781407164E+00;-7.5034217732E-02
2459930.8750;2022-Dec-17 09:00:00;1.0905056449E+07;1.4666819383E+08;4.3917923535E+04;-2.9987338631E+01;1.4571885272E+00;-7.5534194752E-02
2459930.9167;2022-Dec-17 10:00:00;1.0797115560E+07;1.4667340212E+08;4.3645109166E+04;-2.9979819105E+01;1.4363214393E+00;-7.6028371575E-02
2459930.9583;2022-Dec-17 11:00:00;1.0689201772E+07;1.4667853545E+08;4.3370526293E+04;-2.9972282590E+01;1.4155396976E+00;-7.6516686815E-02
2459931.0000;2022-Dec-17 12:00:00;1.0581315144E+07;1.4668359411E+08;4.3094196128E+04;-2.9964729847E+01;1.3948435427E+00;-7.6999079039E-02
2459931.0417;2022-Dec-17 13:00:00;1.0473455735E+07;1.4668857842E+08;4.2816140105E+04;-2.9957161647E+01;1.3742332101E+00;-7.7475486775E-02
2459931.0833;2022-Dec-17 14:00:00;1.0365623598E+07;1.4669348869E+08;4.2536379879E+04;-2.9949578763E+01;1.3537089304E+00;-7.7945848518E-02
2459931.1250;2022-Dec-17 15:00:00;1.0257818785E+07;1.4669832523E+08;4.2254937325E+04;-2.9941981977E+01;1.3332709294E+00;-7.8410102736E-02
2459931.1667;2022-Dec-17 16:00:00;1.0150041344E+07;1.4670308835E+08;4.1971834542E+04;-2.9934372078E+01;1.3129194273E+00;-7.8868187879E-02
2459931.2083;2022-Dec-17 17:00:00;1.0042291321E+07;1.4670777836E+08;4.1687093849E+04;-2.9926749858E+01;1.2926546393E+00;-7.9320042388E-02
2459931.2500;2022-Dec-17 18:00:00;9.9345687586E+06;1.4671239557E+08;4.1400737788E+04;-2.9919116119E+01;1.2724767749E+00;-7.9765604698E-02
2459931.2917;2022-Dec-17 19:00:00;9.8268736975E+06;1.4671694029E+08;4.1112789120E+04;-2.9911471668E+01;1.2523860381E+00;-8.0204813253E-02
2459931.3333;2022-Dec-17 20:00:00;9.7192061745E+06;1.4672141285E+08;4.0823270830E+04;-2.9903817318E+01;1.2323826272E+00;-8.0637606509E-02
2459931.3750;2022-Dec-17 21:00:00;9.6115662237E+06;1.4672581355E+08;4.0532206125E+04;-2.9896153887E+01;1.2124667346E+00;-8.1063922945E-02
2459931.4167;2022-Dec-17 22:00:00;9.5039538764E+06;1.4673014272E+08;4.0239618431E+04;-2.9888482203E+01;1.1926385466E+00;-8.1483701074E-02
2459931.4583;2022-Dec-17 23:00:00;9.3963691607E+06;1.4673440066E+08;3.9945531397E+04;-2.9880803098E+01;1.1728982432E+00;-8.1896879449E-02
2459931.5000;2022-Dec-18 00:00:00;9.2888121020E+06;1.4673858769E+08;3.9649968893E+04;-2.9873117411E+01;1.1532459984E+00;-8.2303396675E-02
2459931.5417;2022-Dec-18 01:00:00;9.1812827223E+06;1.4674270413E+08;3.9352955008E+04;-2.9865425987E+01;1.1336819795E+00;-8.2703191419E-02
2459931.5833;2022-Dec-18 02:00:00;9.0737810407E+06;1.4674675031E+08;3.9054514055E+04;-2.9857729678E+01;1.1142063472E+00;-8.3096202420E-02
2459931.6250;2022-Dec-18 03:00:00;8.9663070734E+06;1.4675072653E+08;3.8754670565E+04;-2.9850029342E+01;1.0948192554E+00;-8.3482368498E-02
2459931.6667;2022-Dec-18 04:00:00;8.8588608333E+06;1.4675463311E+08;3.8453449289E+04;-2.9842325843E+01;1.0755208510E+00;-8.3861628571E-02
2459931.7083;2022-Dec-18 05:00:00;8.7514423301E+06;1.4675847038E+08;3.8150875199E+04;-2.9834620054E+01;1.0563112740E+00;-8.4233921657E-02
2459931.7500;2022-Dec-18 06:00:00;8.6440515706E+06;1.4676223866E+08;3.7846973486E+04;-2.9826912851E+01;1.0371906570E+00;-8.4599186895E-02
2459931.7917;2022-Dec-18 07:00:00;8.5366885582E+06;1.4676593826E+08;3.7541769560E+04;-2.9819205117E+01;1.0181591251E+00;-8.4957363551E-02
2459931.8333;2022-Dec-18 08:00:00;8.4293532933E+06;1.4676956951E+08;3.7235289048E+04;-2.9811497744E+01;9.9921679586E-01;-8.5308391032E-02
2459931.8750;2022-Dec-18 09:00:00;8.3220457730E+06;1.4677313273E+08;3.6927557796E+04;-2.9803791628E+01;9.8036377914E-01;-8.5652208899E-02
2459931.9167;2022-Dec-18 10:00:00;8.2147659910E+06;1.4677662824E+08;3.6618601868E+04;-2.9796087671E+01;9.6160017680E-01;-8.5988756881E-02
2459931.9583;2022-Dec-18 11:00:00;8.1075139380E+06;1.4678005636E+08;3.6308447542E+04;-2.9788386782E+01;9.4292608262E-01;-8.6317974886E-02
2459932.0000;2022-Dec-18 12:00:00;8.0002896014E+06;1.4678341741E+08;3.5997121316E+04;-2.9780689878E+01;9.2434158210E-01;-8.6639803017E-02
2459932.0417;2022-Dec-18 13:00:00;7.8930929650E+06;1.4678671173E+08;3.5684649900E+04;-2.9772997879E+01;9.0584675228E-01;-8.6954181583E-02
2459932.0833;2022-Dec-18 14:00:00;7.7859240097E+06;1.4678993962E+08;3.5371060220E+04;-2.9765311713E+01;8.8744166160E-01;-8.7261051118E-02
2459932.1250;2022-Dec-18 15:00:00;7.6787827126E+06;1.4679310141E+08;3.5056379414E+04;-2.9757632314E+01;8.6912636967E-01;-8.7560352389E-02
2459932.1667;2022-Dec-18 16:00:00;7.5716690477E+06;1.4679619744E+08;3.4740634835E+04;-2.9749960623E+01;8.5090092714E-01;-8.7852026419E-02
2459932.2083;2022-Dec-18 17:00:00;7.4645829857E+06;1.4679922801E+08;3.4423854047E+04;-2.9742297583E+01;8.3276537549E-01;-8.8136014496E-02
2459932.2500;2022-Dec-18 18:00:00;7.3575244936E+06;1.4680219345E+08;3.4106064824E+04;-2.9734644149E+01;8.1471974686E-01;-8.8412258190E-02
2459932.2917;2022-Dec-18 19:00:00;7.2504935352E+06;1.4680509410E+08;3.3787295151E+04;-2.9727001277E+01;7.9676406387E-01;-8.8680699373E-02
2459932.3333;2022-Dec-18 20:00:00;7.1434900706E+06;1.4680793026E+08;3.3467573221E+04;-2.9719369931E+01;7.7889833944E-01;-8.8941280229E-02
2459932.3750;2022-Dec-18 21:00:00;7.0365140567E+06;1.4681070227E+08;3.3146927435E+04;-2.9711751080E+01;7.6112257658E-01;-8.9193943275E-02
2459932.4167;2022-Dec-18 22:00:00;6.9295654466E+06;1.4681341045E+08;3.2825386399E+04;-2.9704145700E+01;7.4343676823E-01;-8.9438631377E-02
2459932.4583;2022-Dec-18 23:00:00;6.8226441903E+06;1.4681605513E+08;3.2502978927E+04;-2.9696554771E+01;7.2584089709E-01;-8.9675287769E-02
2459932.5000;2022-Dec-19 00:00:00;6.7157502338E+06;1.4681863662E+08;3.2179734033E+04;-2.9688979279E+01;7.0833493538E-01;-8.9903856065E-02
2459932.5417;2022-Dec-19 01:00:00;6.6088835198E+06;1.4682115525E+08;3.1855680936E+04;-2.9681420216E+01;6.9091884470E-01;-9.0124280285E-02
2459932.5833;2022-Dec-19 02:00:00;6.5020439873E+06;1.4682361134E+08;3.1530849055E+04;-2.9673878579E+01;6.7359257582E-01;-9.0336504866E-02
2459932.6250;2022-Dec-19 03:00:00;6.3952315719E+06;1.4682600522E+08;3.1205268007E+04;-2.9666355369E+01;6.5635606850E-01;-9.0540474687E-02
2459932.6667;2022-Dec-19 04:00:00;6.2884462053E+06;1.4682833721E+08;3.0878967608E+04;-2.9658851595E+01;6.3920925131E-01;-9.0736135083E-02
2459932.7083;2022-Dec-19 05:00:00;6.1816878159E+06;1.4683060763E+08;3.0551977871E+04;-2.9651368268E+01;6.2215204141E-01;-9.0923431864E-02
2459932.7500;2022-Dec-19 06:00:00;6.0749563280E+06;1.4683281681E+08;3.0224329000E+04;-2.9643906406E+01;6.0518434440E-01;-9.1102311340E-02
2459932.7917;2022-Dec-19 07:00:00;5.9682516628E+06;1.4683496507E+08;2.9896051394E+04;-2.9636467030E+01;5.8830605411E-01;-9.1272720337E-02
2459932.8333;2022-Dec-19 08:00:00;5.8615737372E+06;1.4683705272E+08;2.9567175641E+04;-2.9629051168E+01;5.7151705241E-01;-9.1434606215E-02
2459932.8750;2022-Dec-19 09:00:00;5.7549224649E+06;1.4683908010E+08;2.9237732519E+04;-2.9621659850E+01;5.5481720903E-01;-9.1587916896E-02
2459932.9167;2022-Dec-19 10:00:00;5.6482977556E+06;1.4684104751E+08;2.8907752991E+04;-2.9614294112E+01;5.3820638136E-01;-9.1732600875E-02
2459932.9583;2022-Dec-19 11:00:00;5.5416995153E+06;1.4684295529E+08;2.8577268206E+04;-2.9606954994E+01;5.2168441428E-01;-9.1868607249E-02
2459933.0000;2022-Dec-19 12:00:00;5.4351276464E+06;1.4684480375E+08;2.8246309493E+04;-2.9599643539E+01;5.0525113997E-01;-9.1995885735E-02
2459933.0417;2022-Dec-19 13:00:00;5.3285820474E+06;1.4684659321E+08;2.7914908362E+04;-2.9592360797E+01;4.8890637773E-01;-9.2114386691E-02
2459933.0833;2022-Dec-19 14:00:00;5.2220626130E+06;1.4684832398E+08;2.7583096500E+04;-2.9585107817E+01;4.7264993375E-01;-9.2224061140E-02
2459933.1250;2022-Dec-19 15:00:00;5.1155692341E+06;1.4684999639E+08;2.7250905771E+04;-2.9577885656E+01;4.5648160100E-01;-9.2324860789E-02
2459933.1667;2022-Dec-19 16:00:00;5.0091017980E+06;1.4685161075E+08;2.6918368210E+04;-2.9570695373E+01;4.4040115900E-01;-9.2416738057E-02
2459933.2083;2022-Dec-19 17:00:00;4.9026601879E+06;1.4685316738E+08;2.6585516020E+04;-2.9563538029E+01;4.2440837365E-01;-9.2499646089E-02
2459933.2500;2022-Dec-19 18:00:00;4.7962442834E+06;1.4685466660E+08;2.6252381576E+04;-2.9556414690E+01;4.0850299704E-01;-9.2573538787E-02
2459933.2917;2022-Dec-19 19:00:00;4.6898539601E+06;1.4685610871E+08;2.5918997414E+04;-2.9549326423E+01;3.9268476731E-01;-9.2638370829E-02
2459933.3333;2022-Dec-19 20:00:00;4.5834890898E+06;1.4685749403E+08;2.5585396232E+04;-2.9542274300E+01;3.7695340844E-01;-9.2694097693E-02
2459933.3750;2022-Dec-19 21:00:00;4.4771495405E+06;1.4685882288E+08;2.5251610889E+04;-2.9535259393E+01;3.6130863008E-01;-9.2740675681E-02
2459933.4167;2022-Dec-19 22:00:00;4.3708351762E+06;1.4686009556E+08;2.4917674398E+04;-2.9528282779E+01;3.4575012740E-01;-9.2778061941E-02
2459933.4583;2022-Dec-19 23:00:00;4.2645458572E+06;1.4686131238E+08;2.4583619924E+04;-2.9521345535E+01;3.3027758091E-01;-9.2806214493E-02
2459933.5000;2022-Dec-20 00:00:00;4.1582814398E+06;1.4686247366E+08;2.4249480783E+04;-2.9514448741E+01;3.1489065629E-01;-9.2825092251E-02
2459933.5417;2022-Dec-20 01:00:00;4.0520417764E+06;1.4686357970E+08;2.3915290438E+04;-2.9507593479E+01;2.9958900424E-01;-9.2834655049E-02
2459933.5833;2022-Dec-20 02:00:00;3.9458267156E+06;1.4686463080E+08;2.3581082492E+04;-2.9500780830E+01;2.8437226030E-01;-9.2834863665E-02
2459933.6250;2022-Dec-20 03:00:00;3.8396361020E+06;1.4686562728E+08;2.3246890690E+04;-2.9494011879E+01;2.6924004473E-01;-9.2825679844E-02
2459933.6667;2022-Dec-20 04:00:00;3.7334697763E+06;1.4686656943E+08;2.2912748913E+04;-2.9487287712E+01;2.5419196231E-01;-9.2807066322E-02
2459933.7083;2022-Dec-20 05:00:00;3.6273275754E+06;1.4686745756E+08;2.2578691172E+04;-2.9480609413E+01;2.3922760224E-01;-9.2778986855E-02
2459933.7500;2022-Dec-20 06:00:00;3.5212093322E+06;1.4686829197E+08;2.2244751609E+04;-2.9473978070E+01;2.2434653796E-01;-9.2741406239E-02
2459933.7917;2022-Dec-20 07:00:00;3.4151148757E+06;1.4686907296E+08;2.1910964489E+04;-2.9467394768E+01;2.0954832702E-01;-9.2694290337E-02
2459933.8333;2022-Dec-20 08:00:00;3.3090440309E+06;1.4686980082E+08;2.1577364200E+04;-2.9460860594E+01;1.9483251095E-01;-9.2637606103E-02
2459933.8750;2022-Dec-20 09:00:00;3.2029966192E+06;1.4687047585E+08;2.1243985246E+04;-2.9454376634E+01;1.8019861511E-01;-9.2571321607E-02
2459933.9167;2022-Dec-20 10:00:00;3.0969724576E+06;1.4687109835E+08;2.0910862242E+04;-2.9447943974E+01;1.6564614859E-01;-9.2495406061E-02
2459933.9583;2022-Dec-20 11:00:00;2.9909713597E+06;1.4687166860E+08;2.0578029915E+04;-2.9441563698E+01;1.5117460406E-01;-9.2409829842E-02
2459934.0000;2022-Dec-20 12:00:00;2.8849931348E+06;1.4687218690E+08;2.0245523094E+04;-2.9435236890E+01;1.3678345765E-01;-9.2314564521E-02
2459934.0417;2022-Dec-20 13:00:00;2.7790375886E+06;1.4687265354E+08;1.9913376710E+04;-2.9428964632E+01;1.2247216887E-01;-9.2209582881E-02
2459934.0833;2022-Dec-20 14:00:00;2.6731045227E+06;1.4687306879E+08;1.9581625788E+04;-2.9422748004E+01;1.0824018047E-01;-9.2094858947E-02
2459934.1250;2022-Dec-20 15:00:00;2.5671937349E+06;1.4687343296E+08;1.9250305446E+04;-2.9416588086E+01;9.4086918341E-02;-9.1970368011E-02
2459934.1667;2022-Dec-20 16:00:00;2.4613050192E+06;1.4687374631E+08;1.8919450887E+04;-2.9410485952E+01;8.0011791443E-02;-9.1836086654E-02
2459934.2083;2022-Dec-20 17:00:00;2.3554381655E+06;1.4687400914E+08;1.8589097397E+04;-2.9404442678E+01;6.6014191687E-02;-9.1691992772E-02
2459934.2500;2022-Dec-20 18:00:00;2.2495929600E+06;1.4687422171E+08;1.8259280339E+04;-2.9398459332E+01;5.2093493859E-02;-9.1538065599E-02
2459934.2917;2022-Dec-20 19:00:00;2.1437691851E+06;1.4687438430E+08;1.7930035148E+04;-2.9392536983E+01;3.8249055549E-02;-9.1374285734E-02
2459934.3333;2022-Dec-20 20:00:00;2.0379666192E+06;1.4687449719E+08;1.7601397327E+04;-2.9386676693E+01;2.4480217070E-02;-9.1200635163E-02
2459934.3750;2022-Dec-20 21:00:00;1.9321850371E+06;1.4687456065E+08;1.7273402440E+04;-2.9380879524E+01;1.0786301399E-02;-9.1017097284E-02
2459934.4167;2022-Dec-20 22:00:00;1.8264242096E+06;1.4687457494E+08;1.6946086109E+04;-2.9375146530E+01;-2.8333858832E-03;-9.0823656931E-02
2459934.4583;2022-Dec-20 23:00:00;1.7206839038E+06;1.4687454034E+08;1.6619484009E+04;-2.9369478762E+01;-1.6379556644E-02;-9.0620300396E-02
2459934.5000;2022-Dec-21 00:00:00;1.6149638830E+06;1.4687445710E+08;1.6293631861E+04;-2.9363877267E+01;-2.9852940242E-02;-9.0407015452E-02
2459934.5417;2022-Dec-21 01:00:00;1.5092639067E+06;1.4687432548E+08;1.5968565425E+04;-2.9358343085E+01;-4.3254283562E-02;-9.0183791381E-02
2459934.5833;2022-Dec-21 02:00:00;1.4035837308E+06;1.4687414575E+08;1.5644320501E+04;-2.9352877251E+01;-5.6584351046E-02;-8.9950618988E-02
2459934.6250;2022-Dec-21 03:00:00;1.2979231073E+06;1.4687391816E+08;1.5320932916E+04;-2.9347480794E+01;-6.9843924714E-02;-8.9707490634E-02
2459934.6667;2022-Dec-21 04:00:00;1.1922817846E+06;1.4687364296E+08;1.4998438523E+04;-2.9342154738E+01;-8.3033804174E-02;-8.9454400248E-02
2459934.7083;2022-Dec-21 05:00:00;1.0866595075E+06;1.4687332040E+08;1.4676873194E+04;-2.9336900098E+01;-9.6154806633E-02;-8.9191343355E-02
2459934.7500;2022-Dec-21 06:00:00;9.8105601698E+05;1.4687295073E+08;1.4356272814E+04;-2.9331717884E+01;-1.0920776689E-01;-8.8918317097E-02
2459934.7917;2022-Dec-21 07:00:00;8.7547105059E+05;1.4687253418E+08;1.4036673275E+04;-2.9326609098E+01;-1.2219353732E-01;-8.8635320249E-02
2459934.8333;2022-Dec-21 08:00:00;7.6990434217E+05;1.4687207101E+08;1.3718110472E+04;-2.9321574732E+01;-1.3511298786E-01;-8.8342353247E-02
2459934.8750;2022-Dec-21 09:00:00;6.6435562203E+05;1.4687156145E+08;1.3400620294E+04;-2.9316615774E+01;-1.4796700598E-01;-8.8039418201E-02
2459934.9167;2022-Dec-21 10:00:00;5.5882461694E+05;1.4687100573E+08;1.3084238618E+04;-2.9311733200E+01;-1.6075649666E-01;-8.7726518921E-02
2459934.9583;2022-Dec-21 11:00:00;4.5331105017E+05;1.4687040408E+08;1.2769001308E+04;-2.9306927979E+01;-1.7348238230E-01;-8.7403660929E-02
2459935.0000;2022-Dec-21 12:00:00;3.4781464151E+05;1.4686975673E+08;1.2454944202E+04;-2.9302201070E+01;-1.8614560270E-01;-8.7070851486E-02
2459935.0417;2022-Dec-21 13:00:00;2.4233510735E+05;1.4686906390E+08;1.2142103108E+04;-2.9297553423E+01;-1.9874711500E-01;-8.6728099601E-02
2459935.0833;2022-Dec-21 14:00:00;1.3687216063E+05;1.4686832582E+08;1.1830513802E+04;-2.9292985977E+01;-2.1128789358E-01;-8.6375416057E-02
2459935.1250;2022-Dec-21 15:00:00;3.1425510958E+04;1.4686754270E+08;1.1520212016E+04;-2.9288499660E+01;-2.2376892999E-01;-8.6012813422E-02
2459935.1667;2022-Dec-21 16:00:00;-7.4005135386E+04;1.4686671476E+08;1.1211233432E+04;-2.9284095393E+01;-2.3619123287E-01;-8.5640306068E-02
2459935.2083;2022-Dec-21 17:00:00;-1.7942007542E+05;1.4686584219E+08;1.0903613678E+04;-2.9279774080E+01;-2.4855582781E-01;-8.5257910186E-02
2459935.2500;2022-Dec-21 18:00:00;-2.8481960939E+05;1.4686492522E+08;1.0597388323E+04;-2.9275536620E+01;-2.6086375727E-01;-8.4865643801E-02
2459935.2917;2022-Dec-21 19:00:00;-3.9020404076E+05;1.4686396404E+08;1.0292592864E+04;-2.9271383894E+01;-2.7311608047E-01;-8.4463526786E-02
2459935.3333;2022-Dec-21 20:00:00;-4.9557367615E+05;1.4686295885E+08;9.9892627248E+03;-2.9267316775E+01;-2.8531387319E-01;-8.4051580878E-02
2459935.3750;2022-Dec-21 21:00:00;-6.0092882530E+05;1.4686190985E+08;9.6874332479E+03;-2.9263336121E+01;-2.9745822772E-01;-8.3629829687E-02
2459935.4167;2022-Dec-21 22:00:00;-7.0626980100E+05;1.4686081722E+08;9.3871396868E+03;-2.9259442778E+01;-3.0955025265E-01;-8.3198298712E-02
2459935.4583;2022-Dec-21 23:00:00;-8.1159691908E+05;1.4685968115E+08;9.0884172001E+03;-2.9255637579E+01;-3.2159107269E-01;-8.2757015351E-02
2459935.5000;2022-Dec-22 00:00:00;-9.1691049833E+05;1.4685850182E+08;8.7913008441E+03;-2.9251921342E+01;-3.3358182858E-01;-8.2306008911E-02
2459935.5417;2022-Dec-22 01:00:00;-1.0222108605E+06;1.4685727942E+08;8.4958255663E+03;-2.9248294871E+01;-3.4552367682E-01;-8.1845310618E-02
2459935.5833;2022-Dec-22 02:00:00;-1.1274983301E+06;1.4685601411E+08;8.2020261981E+03;-2.9244758956E+01;-3.5741778953E-01;-8.1374953629E-02
2459935.6250;2022-Dec-22 03:00:00;-1.2327732345E+06;1.4685470606E+08;7.9099374485E+03;-2.9241314373E+01;-3.6926535422E-01;-8.0894973036E-02
2459935.6667;2022-Dec-22 04:00:00;-1.3380359041E+06;1.4685335545E+08;7.6195938962E+03;-2.9237961880E+01;-3.8106757362E-01;-8.0405405877E-02
2459935.7083;2022-Dec-22 05:00:00;-1.4432866715E+06;1.4685196243E+08;7.3310299834E+03;-2.9234702222E+01;-3.9282566541E-01;-7.9906291139E-02
2459935.7500;2022-Dec-22 06:00:00;-1.5485258723E+06;1.4685052716E+08;7.0442800081E+03;-2.9231536127E+01;-4.0454086199E-01;-7.9397669769E-02
2459935.7917;2022-Dec-22 07:00:00;-1.6537538447E+06;1.4684904979E+08;6.7593781176E+03;-2.9228464307E+01;-4.1621441031E-01;-7.8879584673E-02
2459935.8333;2022-Dec-22 08:00:00;-1.7589709293E+06;1.4684753046E+08;6.4763583011E+03;-2.9225487456E+01;-4.2784757151E-01;-7.8352080724E-02
2459935.8750;2022-Dec-22 09:00:00;-1.8641774692E+06;1.4684596933E+08;6.1952543829E+03;-2.9222606253E+01;-4.3944162074E-01;-7.7815204765E-02
2459935.9167;2022-Dec-22 10:00:00;-1.9693738099E+06;1.4684436653E+08;5.9161000147E+03;-2.9219821358E+01;-4.5099784686E-01;-7.7269005605E-02
2459935.9583;2022-Dec-22 11:00:00;-2.0745602993E+06;1.4684272219E+08;5.6389286695E+03;-2.9217133415E+01;-4.6251755218E-01;-7.6713534031E-02
2459936.0000;2022-Dec-22 12:00:00;-2.1797372876E+06;1.4684103644E+08;5.3637736334E+03;-2.9214543047E+01;-4.7400205211E-01;-7.6148842797E-02
2459936.0417;2022-Dec-22 13:00:00;-2.2849051271E+06;1.4683930942E+08;5.0906679993E+03;-2.9212050862E+01;-4.8545267494E-01;-7.5574986630E-02
2459936.0833;2022-Dec-22 14:00:00;-2.3900641723E+06;1.4683754122E+08;4.8196446596E+03;-2.9209657447E+01;-4.9687076148E-01;-7.4992022228E-02
2459936.1250;2022-Dec-22 15:00:00;-2.4952147799E+06;1.4683573198E+08;4.5507362989E+03;-2.9207363371E+01;-5.0825766476E-01;-7.4400008253E-02
