T;t;x;y;z;vx;vy;vz;
2459736.2500;2022-Jun-05 18:00:00;-4.1248191744E+07;-1.4615093070E+08;3.6040555559E+04;2.8259867172E+01;-7.9511815828E+00;5.1391486930E-04;
2459736.2917;2022-Jun-05 19:00:00;-4.1146446575E+07;-1.4617951882E+08;3.6042422020E+04;2.8265224007E+01;-7.9311073503E+00;5.2300902655E-04;
2459736.3333;2022-Jun-05 20:00:00;-4.1044682149E+07;-1.4620803467E+08;3.6044321229E+04;2.8270566210E+01;-7.9110302841E+00;5.3210779586E-04;
2459736.3750;2022-Jun-05 21:00:00;-4.0942898516E+07;-1.4623647824E+08;3.6046253201E+04;2.8275893783E+01;-7.8909503999E+00;5.4121047754E-04;
2459736.4167;2022-Jun-05 22:00:00;-4.0841095731E+07;-1.4626484951E+08;3.6048217949E+04;2.8281206730E+01;-7.8708677134E+00;5.5031636864E-04;
2459736.4583;2022-Jun-05 23:00:00;-4.0739273845E+07;-1.4629314848E+08;3.6050215482E+04;2.8286505052E+01;-7.8507822402E+00;5.5942476294E-04;
2459736.5000;2022-Jun-06 00:00:00;-4.0637432912E+07;-1.4632137514E+08;3.6052245809E+04;2.8291788753E+01;-7.8306939959E+00;5.6853495090E-04;
2459736.5417;2022-Jun-06 01:00:00;-4.0535572984E+07;-1.4634952947E+08;3.6054308935E+04;2.8297057836E+01;-7.8106029963E+00;5.7764621965E-04;
2459736.5833;2022-Jun-06 02:00:00;-4.0433694113E+07;-1.4637761148E+08;3.6056404862E+04;2.8302312304E+01;-7.7905092569E+00;5.8675785293E-04;
2459736.6250;2022-Jun-06 03:00:00;-4.0331796353E+07;-1.4640562114E+08;3.6058533591E+04;2.8307552160E+01;-7.7704127934E+00;5.9586913110E-04;
2459736.6667;2022-Jun-06 04:00:00;-4.0229879755E+07;-1.4643355845E+08;3.6060695119E+04;2.8312777407E+01;-7.7503136215E+00;6.0497933103E-04;
2459736.7083;2022-Jun-06 05:00:00;-4.0127944373E+07;-1.4646142339E+08;3.6062889440E+04;2.8317988049E+01;-7.7302117567E+00;6.1408772616E-04;
2459736.7500;2022-Jun-06 06:00:00;-4.0025990259E+07;-1.4648921597E+08;3.6065116547E+04;2.8323184088E+01;-7.7101072147E+00;6.2319358639E-04;
2459736.7917;2022-Jun-06 07:00:00;-3.9924017465E+07;-1.4651693616E+08;3.6067376430E+04;2.8328365527E+01;-7.6900000111E+00;6.3229617808E-04;
2459736.8333;2022-Jun-06 08:00:00;-3.9822026044E+07;-1.4654458396E+08;3.6069669075E+04;2.8333532371E+01;-7.6698901615E+00;6.4139476404E-04;
2459736.8750;2022-Jun-06 09:00:00;-3.9720016049E+07;-1.4657215937E+08;3.6071994467E+04;2.8338684623E+01;-7.6497776815E+00;6.5048860346E-04;
2459736.9167;2022-Jun-06 10:00:00;-3.9617987533E+07;-1.4659966236E+08;3.6074352586E+04;2.8343822286E+01;-7.6296625867E+00;6.5957695187E-04;
2459736.9583;2022-Jun-06 11:00:00;-3.9515940547E+07;-1.4662709294E+08;3.6076743413E+04;2.8348945364E+01;-7.6095448927E+00;6.6865906117E-04;
2459737.0000;2022-Jun-06 12:00:00;-3.9413875144E+07;-1.4665445108E+08;3.6079166923E+04;2.8354053860E+01;-7.5894246151E+00;6.7773417955E-04;
2459737.0417;2022-Jun-06 13:00:00;-3.9311791376E+07;-1.4668173679E+08;3.6081623090E+04;2.8359147778E+01;-7.5693017693E+00;6.8680155144E-04;
2459737.0833;2022-Jun-06 14:00:00;-3.9209689297E+07;-1.4670895005E+08;3.6084111884E+04;2.8364227123E+01;-7.5491763711E+00;6.9586041756E-04;
2459737.1250;2022-Jun-06 15:00:00;-3.9107568958E+07;-1.4673609086E+08;3.6086633274E+04;2.8369291897E+01;-7.5290484359E+00;7.0491001479E-04;
2459737.1667;2022-Jun-06 16:00:00;-3.9005430413E+07;-1.4676315920E+08;3.6089187224E+04;2.8374342104E+01;-7.5089179792E+00;7.1394957624E-04;
2459737.2083;2022-Jun-06 17:00:00;-3.8903273713E+07;-1.4679015506E+08;3.6091773698E+04;2.8379377750E+01;-7.4887850166E+00;7.2297833115E-04;
2459737.2500;2022-Jun-06 18:00:00;-3.8801098911E+07;-1.4681707845E+08;3.6094392654E+04;2.8384398837E+01;-7.4686495637E+00;7.3199550488E-04;
2459737.2917;2022-Jun-06 19:00:00;-3.8698906059E+07;-1.4684392934E+08;3.6097044051E+04;2.8389405370E+01;-7.4485116359E+00;7.4100031890E-04;
2459737.3333;2022-Jun-06 20:00:00;-3.8596695209E+07;-1.4687070773E+08;3.6099727841E+04;2.8394397353E+01;-7.4283712486E+00;7.4999199077E-04;
2459737.3750;2022-Jun-06 21:00:00;-3.8494466415E+07;-1.4689741361E+08;3.6102443976E+04;2.8399374790E+01;-7.4082284175E+00;7.5896973408E-04;
2459737.4167;2022-Jun-06 22:00:00;-3.8392219728E+07;-1.4692404697E+08;3.6105192405E+04;2.8404337686E+01;-7.3880831580E+00;7.6793275845E-04;
2459737.4583;2022-Jun-06 23:00:00;-3.8289955201E+07;-1.4695060780E+08;3.6107973073E+04;2.8409286045E+01;-7.3679354855E+00;7.7688026951E-04;
2459737.5000;2022-Jun-07 00:00:00;-3.8187672886E+07;-1.4697709610E+08;3.6110785924E+04;2.8414219872E+01;-7.3477854154E+00;7.8581146887E-04;
2459737.5417;2022-Jun-07 01:00:00;-3.8085372836E+07;-1.4700351185E+08;3.6113630896E+04;2.8419139171E+01;-7.3276329633E+00;7.9472555408E-04;
2459737.5833;2022-Jun-07 02:00:00;-3.7983055102E+07;-1.4702985506E+08;3.6116507926E+04;2.8424043946E+01;-7.3074781445E+00;8.0362171866E-04;
2459737.6250;2022-Jun-07 03:00:00;-3.7880719737E+07;-1.4705612569E+08;3.6119416949E+04;2.8428934203E+01;-7.2873209744E+00;8.1249915203E-04;
2459737.6667;2022-Jun-07 04:00:00;-3.7778366793E+07;-1.4708232376E+08;3.6122357897E+04;2.8433809946E+01;-7.2671614684E+00;8.2135703952E-04;
2459737.7083;2022-Jun-07 05:00:00;-3.7675996322E+07;-1.4710844925E+08;3.6125330696E+04;2.8438671180E+01;-7.2469996418E+00;8.3019456235E-04;
2459737.7500;2022-Jun-07 06:00:00;-3.7573608378E+07;-1.4713450216E+08;3.6128335272E+04;2.8443517910E+01;-7.2268355101E+00;8.3901089760E-04;
2459737.7917;2022-Jun-07 07:00:00;-3.7471203011E+07;-1.4716048247E+08;3.6131371548E+04;2.8448350141E+01;-7.2066690885E+00;8.4780521821E-04;
2459737.8333;2022-Jun-07 08:00:00;-3.7368780274E+07;-1.4718639017E+08;3.6134439442E+04;2.8453167879E+01;-7.1865003924E+00;8.5657669298E-04;
2459737.8750;2022-Jun-07 09:00:00;-3.7266340219E+07;-1.4721222527E+08;3.6137538871E+04;2.8457971128E+01;-7.1663294370E+00;8.6532448652E-04;
2459737.9167;2022-Jun-07 10:00:00;-3.7163882899E+07;-1.4723798774E+08;3.6140669749E+04;2.8462759893E+01;-7.1461562377E+00;8.7404775928E-04;
2459737.9583;2022-Jun-07 11:00:00;-3.7061408366E+07;-1.4726367759E+08;3.6143831985E+04;2.8467534180E+01;-7.1259808096E+00;8.8274566754E-04;
2459738.0000;2022-Jun-07 12:00:00;-3.6958916671E+07;-1.4728929480E+08;3.6147025486E+04;2.8472293995E+01;-7.1058031680E+00;8.9141736334E-04;
2459738.0417;2022-Jun-07 13:00:00;-3.6856407866E+07;-1.4731483937E+08;3.6150250157E+04;2.8477039343E+01;-7.0856233281E+00;9.0006199459E-04;
2459738.0833;2022-Jun-07 14:00:00;-3.6753882005E+07;-1.4734031129E+08;3.6153505899E+04;2.8481770229E+01;-7.0654413050E+00;9.0867870497E-04;
2459738.1250;2022-Jun-07 15:00:00;-3.6651339138E+07;-1.4736571054E+08;3.6156792610E+04;2.8486486660E+01;-7.0452571141E+00;9.1726663395E-04;
2459738.1667;2022-Jun-07 16:00:00;-3.6548779318E+07;-1.4739103714E+08;3.6160110183E+04;2.8491188641E+01;-7.0250707702E+00;9.2582491682E-04;
2459738.2083;2022-Jun-07 17:00:00;-3.6446202597E+07;-1.4741629105E+08;3.6163458512E+04;2.8495876177E+01;-7.0048822886E+00;9.3435268469E-04;
2459738.2500;2022-Jun-07 18:00:00;-3.6343609027E+07;-1.4744147229E+08;3.6166837485E+04;2.8500549275E+01;-6.9846916844E+00;9.4284906445E-04;
2459738.2917;2022-Jun-07 19:00:00;-3.6240998660E+07;-1.4746658083E+08;3.6170246987E+04;2.8505207942E+01;-6.9644989725E+00;9.5131317884E-04;
2459738.3333;2022-Jun-07 20:00:00;-3.6138371547E+07;-1.4749161668E+08;3.6173686900E+04;2.8509852182E+01;-6.9443041680E+00;9.5974414640E-04;
2459738.3750;2022-Jun-07 21:00:00;-3.6035727741E+07;-1.4751657982E+08;3.6177157104E+04;2.8514482003E+01;-6.9241072859E+00;9.6814108153E-04;
2459738.4167;2022-Jun-07 22:00:00;-3.5933067294E+07;-1.4754147025E+08;3.6180657474E+04;2.8519097410E+01;-6.9039083411E+00;9.7650309447E-04;
2459738.4583;2022-Jun-07 23:00:00;-3.5830390257E+07;-1.4756628795E+08;3.6184187883E+04;2.8523698410E+01;-6.8837073486E+00;9.8482929134E-04;
2459738.5000;2022-Jun-08 00:00:00;-3.5727696683E+07;-1.4759103294E+08;3.6187748201E+04;2.8528285009E+01;-6.8635043231E+00;9.9311877414E-04;
2459738.5417;2022-Jun-08 01:00:00;-3.5624986622E+07;-1.4761570518E+08;3.6191338293E+04;2.8532857215E+01;-6.8432992796E+00;1.0013706408E-03;
2459738.5833;2022-Jun-08 02:00:00;-3.5522260128E+07;-1.4764030469E+08;3.6194958023E+04;2.8537415033E+01;-6.8230922328E+00;1.0095839851E-03;
2459738.6250;2022-Jun-08 03:00:00;-3.5419517251E+07;-1.4766483144E+08;3.6198607251E+04;2.8541958471E+01;-6.8028831976E+00;1.0177578969E-03;
2459738.6667;2022-Jun-08 04:00:00;-3.5316758044E+07;-1.4768928544E+08;3.6202285832E+04;2.8546487536E+01;-6.7826721886E+00;1.0258914620E-03;
2459738.7083;2022-Jun-08 05:00:00;-3.5213982558E+07;-1.4771366668E+08;3.6205993620E+04;2.8551002233E+01;-6.7624592206E+00;1.0339837622E-03;
2459738.7500;2022-Jun-08 06:00:00;-3.5111190845E+07;-1.4773797515E+08;3.6209730464E+04;2.8555502571E+01;-6.7422443081E+00;1.0420338754E-03;
2459738.7917;2022-Jun-08 07:00:00;-3.5008382957E+07;-1.4776221084E+08;3.6213496212E+04;2.8559988557E+01;-6.7220274658E+00;1.0500408755E-03;
2459738.8333;2022-Jun-08 08:00:00;-3.4905558945E+07;-1.4778637374E+08;3.6217290706E+04;2.8564460198E+01;-6.7018087082E+00;1.0580038326E-03;
2459738.8750;2022-Jun-08 09:00:00;-3.4802718861E+07;-1.4781046386E+08;3.6221113785E+04;2.8568917501E+01;-6.6815880498E+00;1.0659218130E-03;
2459738.9167;2022-Jun-08 10:00:00;-3.4699862756E+07;-1.4783448118E+08;3.6224965288E+04;2.8573360473E+01;-6.6613655051E+00;1.0737938792E-03;
2459738.9583;2022-Jun-08 11:00:00;-3.4596990683E+07;-1.4785842569E+08;3.6228845045E+04;2.8577789123E+01;-6.6411410885E+00;1.0816190900E-03;
2459739.0000;2022-Jun-08 12:00:00;-3.4494102692E+07;-1.4788229739E+08;3.6232752888E+04;2.8582203458E+01;-6.6209148143E+00;1.0893965004E-03;
2459739.0417;2022-Jun-08 13:00:00;-3.4391198835E+07;-1.4790609627E+08;3.6236688641E+04;2.8586603486E+01;-6.6006866968E+00;1.0971251620E-03;
2459739.0833;2022-Jun-08 14:00:00;-3.4288279164E+07;-1.4792982233E+08;3.6240652129E+04;2.8590989214E+01;-6.5804567503E+00;1.1048041226E-03;
2459739.1250;2022-Jun-08 15:00:00;-3.4185343730E+07;-1.4795347556E+08;3.6244643170E+04;2.8595360650E+01;-6.5602249889E+00;1.1124324268E-03;
2459739.1667;2022-Jun-08 16:00:00;-3.4082392584E+07;-1.4797705595E+08;3.6248661581E+04;2.8599717803E+01;-6.5399914268E+00;1.1200091155E-03;
2459739.2083;2022-Jun-08 17:00:00;-3.3979425779E+07;-1.4800056350E+08;3.6252707173E+04;2.8604060681E+01;-6.5197560780E+00;1.1275332264E-03;
2459739.2500;2022-Jun-08 18:00:00;-3.3876443364E+07;-1.4802399819E+08;3.6256779756E+04;2.8608389293E+01;-6.4995189566E+00;1.1350037939E-03;
2459739.2917;2022-Jun-08 19:00:00;-3.3773445393E+07;-1.4804736003E+08;3.6260879135E+04;2.8612703645E+01;-6.4792800764E+00;1.1424198491E-03;
2459739.3333;2022-Jun-08 20:00:00;-3.3670431915E+07;-1.4807064901E+08;3.6265005112E+04;2.8617003747E+01;-6.4590394513E+00;1.1497804202E-03;
2459739.3750;2022-Jun-08 21:00:00;-3.3567402983E+07;-1.4809386511E+08;3.6269157486E+04;2.8621289608E+01;-6.4387970952E+00;1.1570845322E-03;
2459739.4167;2022-Jun-08 22:00:00;-3.3464358647E+07;-1.4811700834E+08;3.6273336052E+04;2.8625561236E+01;-6.4185530217E+00;1.1643312072E-03;
2459739.4583;2022-Jun-08 23:00:00;-3.3361298959E+07;-1.4814007869E+08;3.6277540601E+04;2.8629818640E+01;-6.3983072446E+00;1.1715194644E-03;
2459739.5000;2022-Jun-09 00:00:00;-3.3258223970E+07;-1.4816307615E+08;3.6281770921E+04;2.8634061829E+01;-6.3780597773E+00;1.1786483205E-03;
2459739.5417;2022-Jun-09 01:00:00;-3.3155133731E+07;-1.4818600072E+08;3.6286026796E+04;2.8638290812E+01;-6.3578106334E+00;1.1857167891E-03;
2459739.5833;2022-Jun-09 02:00:00;-3.3052028293E+07;-1.4820885239E+08;3.6290308008E+04;2.8642505597E+01;-6.3375598264E+00;1.1927238818E-03;
2459739.6250;2022-Jun-09 03:00:00;-3.2948907708E+07;-1.4823163115E+08;3.6294614333E+04;2.8646706195E+01;-6.3173073696E+00;1.1996686073E-03;
2459739.6667;2022-Jun-09 04:00:00;-3.2845772026E+07;-1.4825433700E+08;3.6298945546E+04;2.8650892615E+01;-6.2970532762E+00;1.2065499724E-03;
2459739.7083;2022-Jun-09 05:00:00;-3.2742621298E+07;-1.4827696993E+08;3.6303301416E+04;2.8655064865E+01;-6.2767975594E+00;1.2133669814E-03;
2459739.7500;2022-Jun-09 06:00:00;-3.2639455576E+07;-1.4829952994E+08;3.6307681710E+04;2.8659222956E+01;-6.2565402323E+00;1.2201186367E-03;
2459739.7917;2022-Jun-09 07:00:00;-3.2536274910E+07;-1.4832201702E+08;3.6312086190E+04;2.8663366897E+01;-6.2362813080E+00;1.2268039387E-03;
2459739.8333;2022-Jun-09 08:00:00;-3.2433079351E+07;-1.4834443116E+08;3.6316514617E+04;2.8667496697E+01;-6.2160207992E+00;1.2334218861E-03;
2459739.8750;2022-Jun-09 09:00:00;-3.2329868950E+07;-1.4836677237E+08;3.6320966746E+04;2.8671612367E+01;-6.1957587189E+00;1.2399714758E-03;
2459739.9167;2022-Jun-09 10:00:00;-3.2226643759E+07;-1.4838904062E+08;3.6325442329E+04;2.8675713917E+01;-6.1754950798E+00;1.2464517033E-03;
2459739.9583;2022-Jun-09 11:00:00;-3.2123403827E+07;-1.4841123593E+08;3.6329941114E+04;2.8679801357E+01;-6.1552298945E+00;1.2528615627E-03;
2459740.0000;2022-Jun-09 12:00:00;-3.2020149206E+07;-1.4843335828E+08;3.6334462846E+04;2.8683874696E+01;-6.1349631755E+00;1.2592000470E-03;
2459740.0417;2022-Jun-09 13:00:00;-3.1916879946E+07;-1.4845540766E+08;3.6339007267E+04;2.8687933946E+01;-6.1146949352E+00;1.2654661478E-03;
2459740.0833;2022-Jun-09 14:00:00;-3.1813596098E+07;-1.4847738408E+08;3.6343574114E+04;2.8691979116E+01;-6.0944251860E+00;1.2716588562E-03;
2459740.1250;2022-Jun-09 15:00:00;-3.1710297713E+07;-1.4849928752E+08;3.6348163122E+04;2.8696010217E+01;-6.0741539400E+00;1.2777771623E-03;
2459740.1667;2022-Jun-09 16:00:00;-3.1606984842E+07;-1.4852111798E+08;3.6352774019E+04;2.8700027259E+01;-6.0538812093E+00;1.2838200560E-03;
2459740.2083;2022-Jun-09 17:00:00;-3.1503657534E+07;-1.4854287546E+08;3.6357406534E+04;2.8704030254E+01;-6.0336070060E+00;1.2897865263E-03;
2459740.2500;2022-Jun-09 18:00:00;-3.1400315841E+07;-1.4856455995E+08;3.6362060390E+04;2.8708019211E+01;-6.0133313418E+00;1.2956755626E-03;
2459740.2917;2022-Jun-09 19:00:00;-3.1296959812E+07;-1.4858617145E+08;3.6366735304E+04;2.8711994142E+01;-5.9930542286E+00;1.3014861538E-03;
2459740.3333;2022-Jun-09 20:00:00;-3.1193589500E+07;-1.4860770994E+08;3.6371430994E+04;2.8715955058E+01;-5.9727756780E+00;1.3072172894E-03;
2459740.3750;2022-Jun-09 21:00:00;-3.1090204953E+07;-1.4862917543E+08;3.6376147172E+04;2.8719901970E+01;-5.9524957014E+00;1.3128679590E-03;
2459740.4167;2022-Jun-09 22:00:00;-3.0986806222E+07;-1.4865056791E+08;3.6380883546E+04;2.8723834889E+01;-5.9322143103E+00;1.3184371530E-03;
2459740.4583;2022-Jun-09 23:00:00;-3.0883393358E+07;-1.4867188737E+08;3.6385639821E+04;2.8727753826E+01;-5.9119315158E+00;1.3239238624E-03;
2459740.5000;2022-Jun-10 00:00:00;-3.0779966412E+07;-1.4869313381E+08;3.6390415698E+04;2.8731658793E+01;-5.8916473292E+00;1.3293270794E-03;
2459740.5417;2022-Jun-10 01:00:00;-3.0676525432E+07;-1.4871430723E+08;3.6395210874E+04;2.8735549801E+01;-5.8713617614E+00;1.3346457974E-03;
2459740.5833;2022-Jun-10 02:00:00;-3.0573070470E+07;-1.4873540762E+08;3.6400025045E+04;2.8739426862E+01;-5.8510748232E+00;1.3398790113E-03;
2459740.6250;2022-Jun-10 03:00:00;-3.0469601575E+07;-1.4875643497E+08;3.6404857899E+04;2.8743289987E+01;-5.8307865254E+00;1.3450257177E-03;
2459740.6667;2022-Jun-10 04:00:00;-3.0366118799E+07;-1.4877738928E+08;3.6409709125E+04;2.8747139188E+01;-5.8104968785E+00;1.3500849149E-03;
2459740.7083;2022-Jun-10 05:00:00;-3.0262622190E+07;-1.4879827054E+08;3.6414578405E+04;2.8750974477E+01;-5.7902058930E+00;1.3550556038E-03;
2459740.7500;2022-Jun-10 06:00:00;-3.0159111799E+07;-1.4881907876E+08;3.6419465418E+04;2.8754795866E+01;-5.7699135791E+00;1.3599367874E-03;
2459740.7917;2022-Jun-10 07:00:00;-3.0055587676E+07;-1.4883981392E+08;3.6424369841E+04;2.8758603366E+01;-5.7496199470E+00;1.3647274714E-03;
2459740.8333;2022-Jun-10 08:00:00;-2.9952049871E+07;-1.4886047602E+08;3.6429291346E+04;2.8762396991E+01;-5.7293250066E+00;1.3694266645E-03;
2459740.8750;2022-Jun-10 09:00:00;-2.9848498434E+07;-1.4888106506E+08;3.6434229602E+04;2.8766176752E+01;-5.7090287678E+00;1.3740333787E-03;
2459740.9167;2022-Jun-10 10:00:00;-2.9744933415E+07;-1.4890158103E+08;3.6439184274E+04;2.8769942661E+01;-5.6887312402E+00;1.3785466293E-03;
2459740.9583;2022-Jun-10 11:00:00;-2.9641354864E+07;-1.4892202392E+08;3.6444155024E+04;2.8773694731E+01;-5.6684324334E+00;1.3829654353E-03;
2459741.0000;2022-Jun-10 12:00:00;-2.9537762830E+07;-1.4894239374E+08;3.6449141511E+04;2.8777432974E+01;-5.6481323567E+00;1.3872888198E-03;
2459741.0417;2022-Jun-10 13:00:00;-2.9434157363E+07;-1.4896269047E+08;3.6454143388E+04;2.8781157402E+01;-5.6278310192E+00;1.3915158102E-03;
2459741.0833;2022-Jun-10 14:00:00;-2.9330538513E+07;-1.4898291412E+08;3.6459160308E+04;2.8784868029E+01;-5.6075284299E+00;1.3956454384E-03;
2459741.1250;2022-Jun-10 15:00:00;-2.9226906330E+07;-1.4900306468E+08;3.6464191917E+04;2.8788564867E+01;-5.5872245978E+00;1.3996767412E-03;
2459741.1667;2022-Jun-10 16:00:00;-2.9123260863E+07;-1.4902314214E+08;3.6469237861E+04;2.8792247929E+01;-5.5669195315E+00;1.4036087606E-03;
2459741.2083;2022-Jun-10 17:00:00;-2.9019602161E+07;-1.4904314650E+08;3.6474297780E+04;2.8795917227E+01;-5.5466132394E+00;1.4074405439E-03;
2459741.2500;2022-Jun-10 18:00:00;-2.8915930275E+07;-1.4906307775E+08;3.6479371312E+04;2.8799572774E+01;-5.5263057299E+00;1.4111711444E-03;
2459741.2917;2022-Jun-10 19:00:00;-2.8812245254E+07;-1.4908293590E+08;3.6484458090E+04;2.8803214584E+01;-5.5059970111E+00;1.4147996212E-03;
2459741.3333;2022-Jun-10 20:00:00;-2.8708547147E+07;-1.4910272093E+08;3.6489557745E+04;2.8806842669E+01;-5.4856870910E+00;1.4183250401E-03;
2459741.3750;2022-Jun-10 21:00:00;-2.8604836003E+07;-1.4912243284E+08;3.6494669905E+04;2.8810457042E+01;-5.4653759773E+00;1.4217464733E-03;
2459741.4167;2022-Jun-10 22:00:00;-2.8501111872E+07;-1.4914207163E+08;3.6499794194E+04;2.8814057717E+01;-5.4450636777E+00;1.4250630002E-03;
2459741.4583;2022-Jun-10 23:00:00;-2.8397374804E+07;-1.4916163730E+08;3.6504930232E+04;2.8817644706E+01;-5.4247501994E+00;1.4282737076E-03;
2459741.5000;2022-Jun-11 00:00:00;-2.8293624847E+07;-1.4918112983E+08;3.6510077637E+04;2.8821218023E+01;-5.4044355496E+00;1.4313776898E-03;
2459741.5417;2022-Jun-11 01:00:00;-2.8189862050E+07;-1.4920054923E+08;3.6515236022E+04;2.8824777681E+01;-5.3841197355E+00;1.4343740492E-03;
2459741.5833;2022-Jun-11 02:00:00;-2.8086086464E+07;-1.4921989549E+08;3.6520404999E+04;2.8828323694E+01;-5.3638027637E+00;1.4372618966E-03;
2459741.6250;2022-Jun-11 03:00:00;-2.7982298136E+07;-1.4923916861E+08;3.6525584176E+04;2.8831856075E+01;-5.3434846409E+00;1.4400403515E-03;
2459741.6667;2022-Jun-11 04:00:00;-2.7878497117E+07;-1.4925836858E+08;3.6530773158E+04;2.8835374836E+01;-5.3231653734E+00;1.4427085424E-03;
2459741.7083;2022-Jun-11 05:00:00;-2.7774683454E+07;-1.4927749540E+08;3.6535971545E+04;2.8838879993E+01;-5.3028449675E+00;1.4452656072E-03;
2459741.7500;2022-Jun-11 06:00:00;-2.7670857197E+07;-1.4929654906E+08;3.6541178936E+04;2.8842371558E+01;-5.2825234292E+00;1.4477106934E-03;
2459741.7917;2022-Jun-11 07:00:00;-2.7567018395E+07;-1.4931552957E+08;3.6546394926E+04;2.8845849544E+01;-5.2622007641E+00;1.4500429589E-03;
2459741.8333;2022-Jun-11 08:00:00;-2.7463167096E+07;-1.4933443691E+08;3.6551619109E+04;2.8849313966E+01;-5.2418769779E+00;1.4522615718E-03;
2459741.8750;2022-Jun-11 09:00:00;-2.7359303351E+07;-1.4935327108E+08;3.6556851072E+04;2.8852764836E+01;-5.2215520760E+00;1.4543657110E-03;
2459741.9167;2022-Jun-11 10:00:00;-2.7255427206E+07;-1.4937203208E+08;3.6562090403E+04;2.8856202169E+01;-5.2012260634E+00;1.4563545666E-03;
2459741.9583;2022-Jun-11 11:00:00;-2.7151538711E+07;-1.4939071991E+08;3.6567336686E+04;2.8859625978E+01;-5.1808989451E+00;1.4582273405E-03;
2459742.0000;2022-Jun-11 12:00:00;-2.7047637915E+07;-1.4940933455E+08;3.6572589500E+04;2.8863036276E+01;-5.1605707258E+00;1.4599832460E-03;
2459742.0417;2022-Jun-11 13:00:00;-2.6943724866E+07;-1.4942787602E+08;3.6577848424E+04;2.8866433078E+01;-5.1402414099E+00;1.4616215091E-03;
2459742.0833;2022-Jun-11 14:00:00;-2.6839799613E+07;-1.4944634429E+08;3.6583113033E+04;2.8869816397E+01;-5.1199110017E+00;1.4631413682E-03;
2459742.1250;2022-Jun-11 15:00:00;-2.6735862204E+07;-1.4946473937E+08;3.6588382899E+04;2.8873186246E+01;-5.0995795053E+00;1.4645420747E-03;
2459742.1667;2022-Jun-11 16:00:00;-2.6631912688E+07;-1.4948306126E+08;3.6593657592E+04;2.8876542640E+01;-5.0792469245E+00;1.4658228935E-03;
2459742.2083;2022-Jun-11 17:00:00;-2.6527951113E+07;-1.4950130995E+08;3.6598936679E+04;2.8879885592E+01;-5.0589132628E+00;1.4669831031E-03;
2459742.2500;2022-Jun-11 18:00:00;-2.6423977528E+07;-1.4951948544E+08;3.6604219725E+04;2.8883215115E+01;-5.0385785235E+00;1.4680219961E-03;
2459742.2917;2022-Jun-11 19:00:00;-2.6319991981E+07;-1.4953758771E+08;3.6609506291E+04;2.8886531223E+01;-5.0182427099E+00;1.4689388797E-03;
2459742.3333;2022-Jun-11 20:00:00;-2.6215994519E+07;-1.4955561678E+08;3.6614795937E+04;2.8889833929E+01;-4.9979058248E+00;1.4697330759E-03;
2459742.3750;2022-Jun-11 21:00:00;-2.6111985192E+07;-1.4957357264E+08;3.6620088221E+04;2.8893123249E+01;-4.9775678709E+00;1.4704039220E-03;
2459742.4167;2022-Jun-11 22:00:00;-2.6007964048E+07;-1.4959145527E+08;3.6625382697E+04;2.8896399194E+01;-4.9572288505E+00;1.4709507707E-03;
2459742.4583;2022-Jun-11 23:00:00;-2.5903931134E+07;-1.4960926468E+08;3.6630678917E+04;2.8899661778E+01;-4.9368887659E+00;1.4713729908E-03;
2459742.5000;2022-Jun-12 00:00:00;-2.5799886499E+07;-1.4962700087E+08;3.6635976432E+04;2.8902911016E+01;-4.9165476191E+00;1.4716699675E-03;
2459742.5417;2022-Jun-12 01:00:00;-2.5695830191E+07;-1.4964466382E+08;3.6641274790E+04;2.8906146919E+01;-4.8962054117E+00;1.4718411026E-03;
2459742.5833;2022-Jun-12 02:00:00;-2.5591762257E+07;-1.4966225355E+08;3.6646573536E+04;2.8909369503E+01;-4.8758621452E+00;1.4718858148E-03;
2459742.6250;2022-Jun-12 03:00:00;-2.5487682747E+07;-1.4967977003E+08;3.6651872215E+04;2.8912578779E+01;-4.8555178210E+00;1.4718035407E-03;
2459742.6667;2022-Jun-12 04:00:00;-2.5383591706E+07;-1.4969721327E+08;3.6657170369E+04;2.8915774763E+01;-4.8351724399E+00;1.4715937342E-03;
2459742.7083;2022-Jun-12 05:00:00;-2.5279489184E+07;-1.4971458327E+08;3.6662467536E+04;2.8918957465E+01;-4.8148260028E+00;1.4712558676E-03;
2459742.7500;2022-Jun-12 06:00:00;-2.5175375228E+07;-1.4973188002E+08;3.6667763257E+04;2.8922126901E+01;-4.7944785102E+00;1.4707894317E-03;
2459742.7917;2022-Jun-12 07:00:00;-2.5071249886E+07;-1.4974910351E+08;3.6673057065E+04;2.8925283083E+01;-4.7741299624E+00;1.4701939361E-03;
2459742.8333;2022-Jun-12 08:00:00;-2.4967113206E+07;-1.4976625375E+08;3.6678348498E+04;2.8928426024E+01;-4.7537803594E+00;1.4694689096E-03;
