T;t;x;y;z;vx;vy;vz
2459680.875000;2022-Apr-11 09:00:00;-1.3265841149E+06;3.7177927793E+05;2.7943727067E+04;-4.0841785809E-03;-1.5205796295E-02;2.1807426601E-04
2459680.916667;2022-Apr-11 10:00:00;-1.3265988165E+06;3.7172453652E+05;2.7944512103E+04;-4.0833868364E-03;-1.5206098539E-02;2.1805665672E-04
2459680.958333;2022-Apr-11 11:00:00;-1.3266135152E+06;3.7166979402E+05;2.7945297075E+04;-4.0825950856E-03;-1.5206400701E-02;2.1803906051E-04
2459681.000000;2022-Apr-11 12:00:00;-1.3266282112E+06;3.7161505043E+05;2.7946081984E+04;-4.0818033293E-03;-1.5206702783E-02;2.1802147735E-04
2459681.041667;2022-Apr-11 13:00:00;-1.3266429042E+06;3.7156030576E+05;2.7946866830E+04;-4.0810115680E-03;-1.5207004784E-02;2.1800390725E-04
2459681.083333;2022-Apr-11 14:00:00;-1.3266575944E+06;3.7150556000E+05;2.7947651612E+04;-4.0802198024E-03;-1.5207306706E-02;2.1798635020E-04
2459681.125000;2022-Apr-11 15:00:00;-1.3266722818E+06;3.7145081315E+05;2.7948436331E+04;-4.0794280331E-03;-1.5207608550E-02;2.1796880620E-04
2459681.166667;2022-Apr-11 16:00:00;-1.3266869663E+06;3.7139606522E+05;2.7949220987E+04;-4.0786362605E-03;-1.5207910315E-02;2.1795127523E-04
2459681.208333;2022-Apr-11 17:00:00;-1.3267016480E+06;3.7134131620E+05;2.7950005580E+04;-4.0778444854E-03;-1.5208212003E-02;2.1793375729E-04
2459681.250000;2022-Apr-11 18:00:00;-1.3267163268E+06;3.7128656609E+05;2.7950790111E+04;-4.0770527083E-03;-1.5208513614E-02;2.1791625238E-04
2459681.291667;2022-Apr-11 19:00:00;-1.3267310028E+06;3.7123181490E+05;2.7951574578E+04;-4.0762609298E-03;-1.5208815150E-02;2.1789876047E-04
2459681.333333;2022-Apr-11 20:00:00;-1.3267456759E+06;3.7117706262E+05;2.7952358982E+04;-4.0754691504E-03;-1.5209116609E-02;2.1788128156E-04
2459681.375000;2022-Apr-11 21:00:00;-1.3267603461E+06;3.7112230926E+05;2.7953143323E+04;-4.0746773708E-03;-1.5209417995E-02;2.1786381563E-04
2459681.416667;2022-Apr-11 22:00:00;-1.3267750136E+06;3.7106755481E+05;2.7953927601E+04;-4.0738855914E-03;-1.5209719306E-02;2.1784636268E-04
2459681.458333;2022-Apr-11 23:00:00;-1.3267896781E+06;3.7101279928E+05;2.7954711817E+04;-4.0730938129E-03;-1.5210020544E-02;2.1782892269E-04
2459681.500000;2022-Apr-12 00:00:00;-1.3268043398E+06;3.7095804267E+05;2.7955495969E+04;-4.0723020358E-03;-1.5210321710E-02;2.1781149564E-04
2459681.541667;2022-Apr-12 01:00:00;-1.3268189987E+06;3.7090328497E+05;2.7956280059E+04;-4.0715102606E-03;-1.5210622804E-02;2.1779408152E-04
2459681.583333;2022-Apr-12 02:00:00;-1.3268336547E+06;3.7084852618E+05;2.7957064087E+04;-4.0707184879E-03;-1.5210923827E-02;2.1777668031E-04
2459681.625000;2022-Apr-12 03:00:00;-1.3268483079E+06;3.7079376631E+05;2.7957848051E+04;-4.0699267182E-03;-1.5211224779E-02;2.1775929199E-04
2459681.666667;2022-Apr-12 04:00:00;-1.3268629582E+06;3.7073900536E+05;2.7958631954E+04;-4.0691349520E-03;-1.5211525662E-02;2.1774191654E-04
2459681.708333;2022-Apr-12 05:00:00;-1.3268776056E+06;3.7068424333E+05;2.7959415793E+04;-4.0683431898E-03;-1.5211826477E-02;2.1772455395E-04
2459681.750000;2022-Apr-12 06:00:00;-1.3268922502E+06;3.7062948021E+05;2.7960199570E+04;-4.0675514322E-03;-1.5212127223E-02;2.1770720419E-04
2459681.791667;2022-Apr-12 07:00:00;-1.3269068920E+06;3.7057471601E+05;2.7960983285E+04;-4.0667596797E-03;-1.5212427901E-02;2.1768986725E-04
2459681.833333;2022-Apr-12 08:00:00;-1.3269215309E+06;3.7051995073E+05;2.7961766938E+04;-4.0659679327E-03;-1.5212728514E-02;2.1767254308E-04
2459681.875000;2022-Apr-12 09:00:00;-1.3269361670E+06;3.7046518437E+05;2.7962550528E+04;-4.0651761917E-03;-1.5213029060E-02;2.1765523169E-04
2459681.916667;2022-Apr-12 10:00:00;-1.3269508002E+06;3.7041041692E+05;2.7963334055E+04;-4.0643844573E-03;-1.5213329541E-02;2.1763793303E-04
2459681.958333;2022-Apr-12 11:00:00;-1.3269654305E+06;3.7035564840E+05;2.7964117521E+04;-4.0635927299E-03;-1.5213629958E-02;2.1762064708E-04
2459682.000000;2022-Apr-12 12:00:00;-1.3269800581E+06;3.7030087879E+05;2.7964900924E+04;-4.0628010100E-03;-1.5213930312E-02;2.1760337382E-04
2459682.041667;2022-Apr-12 13:00:00;-1.3269946827E+06;3.7024610810E+05;2.7965684265E+04;-4.0620092980E-03;-1.5214230602E-02;2.1758611322E-04
2459682.083333;2022-Apr-12 14:00:00;-1.3270093045E+06;3.7019133633E+05;2.7966467544E+04;-4.0612175944E-03;-1.5214530831E-02;2.1756886524E-04
2459682.125000;2022-Apr-12 15:00:00;-1.3270239235E+06;3.7013656348E+05;2.7967250761E+04;-4.0604258997E-03;-1.5214830999E-02;2.1755162986E-04
2459682.166667;2022-Apr-12 16:00:00;-1.3270385396E+06;3.7008178954E+05;2.7968033916E+04;-4.0596342143E-03;-1.5215131106E-02;2.1753440705E-04
2459682.208333;2022-Apr-12 17:00:00;-1.3270531528E+06;3.7002701453E+05;2.7968817009E+04;-4.0588425386E-03;-1.5215431153E-02;2.1751719677E-04
2459682.250000;2022-Apr-12 18:00:00;-1.3270677633E+06;3.6997223844E+05;2.7969600039E+04;-4.0580508731E-03;-1.5215731142E-02;2.1749999899E-04
2459682.291667;2022-Apr-12 19:00:00;-1.3270823708E+06;3.6991746127E+05;2.7970383009E+04;-4.0572592182E-03;-1.5216031073E-02;2.1748281368E-04
2459682.333333;2022-Apr-12 20:00:00;-1.3270969755E+06;3.6986268302E+05;2.7971165916E+04;-4.0564675743E-03;-1.5216330947E-02;2.1746564081E-04
2459682.375000;2022-Apr-12 21:00:00;-1.3271115774E+06;3.6980790368E+05;2.7971948761E+04;-4.0556759419E-03;-1.5216630764E-02;2.1744848033E-04
2459682.416667;2022-Apr-12 22:00:00;-1.3271261764E+06;3.6975312327E+05;2.7972731545E+04;-4.0548843212E-03;-1.5216930526E-02;2.1743133220E-04
2459682.458333;2022-Apr-12 23:00:00;-1.3271407725E+06;3.6969834178E+05;2.7973514267E+04;-4.0540927127E-03;-1.5217230233E-02;2.1741419640E-04
2459682.500000;2022-Apr-13 00:00:00;-1.3271553659E+06;3.6964355922E+05;2.7974296927E+04;-4.0533011169E-03;-1.5217529886E-02;2.1739707288E-04
2459682.541667;2022-Apr-13 01:00:00;-1.3271699563E+06;3.6958877557E+05;2.7975079526E+04;-4.0525095340E-03;-1.5217829486E-02;2.1737996160E-04
2459682.583333;2022-Apr-13 02:00:00;-1.3271845439E+06;3.6953399084E+05;2.7975862063E+04;-4.0517179644E-03;-1.5218129034E-02;2.1736286252E-04
2459682.625000;2022-Apr-13 03:00:00;-1.3271991287E+06;3.6947920504E+05;2.7976644538E+04;-4.0509264086E-03;-1.5218428531E-02;2.1734577559E-04
2459682.666667;2022-Apr-13 04:00:00;-1.3272137106E+06;3.6942441816E+05;2.7977426952E+04;-4.0501348668E-03;-1.5218727977E-02;2.1732870078E-04
2459682.708333;2022-Apr-13 05:00:00;-1.3272282897E+06;3.6936963020E+05;2.7978209305E+04;-4.0493433395E-03;-1.5219027373E-02;2.1731163804E-04
2459682.750000;2022-Apr-13 06:00:00;-1.3272428659E+06;3.6931484116E+05;2.7978991596E+04;-4.0485518269E-03;-1.5219326721E-02;2.1729458732E-04
2459682.791667;2022-Apr-13 07:00:00;-1.3272574392E+06;3.6926005105E+05;2.7979773826E+04;-4.0477603293E-03;-1.5219626020E-02;2.1727754859E-04
2459682.833333;2022-Apr-13 08:00:00;-1.3272720097E+06;3.6920525985E+05;2.7980555995E+04;-4.0469688472E-03;-1.5219925272E-02;2.1726052178E-04
2459682.875000;2022-Apr-13 09:00:00;-1.3272865774E+06;3.6915046759E+05;2.7981338102E+04;-4.0461773808E-03;-1.5220224478E-02;2.1724350685E-04
2459682.916667;2022-Apr-13 10:00:00;-1.3273011422E+06;3.6909567424E+05;2.7982120148E+04;-4.0453859305E-03;-1.5220523639E-02;2.1722650376E-04
2459682.958333;2022-Apr-13 11:00:00;-1.3273157042E+06;3.6904087981E+05;2.7982902133E+04;-4.0445944965E-03;-1.5220822755E-02;2.1720951245E-04
2459683.000000;2022-Apr-13 12:00:00;-1.3273302633E+06;3.6898608431E+05;2.7983684056E+04;-4.0438030791E-03;-1.5221121827E-02;2.1719253287E-04
2459683.041667;2022-Apr-13 13:00:00;-1.3273448196E+06;3.6893128774E+05;2.7984465919E+04;-4.0430116786E-03;-1.5221420856E-02;2.1717556498E-04
2459683.083333;2022-Apr-13 14:00:00;-1.3273593730E+06;3.6887649008E+05;2.7985247720E+04;-4.0422202953E-03;-1.5221719844E-02;2.1715860871E-04
2459683.125000;2022-Apr-13 15:00:00;-1.3273739236E+06;3.6882169135E+05;2.7986029461E+04;-4.0414289295E-03;-1.5222018790E-02;2.1714166401E-04
2459683.166667;2022-Apr-13 16:00:00;-1.3273884713E+06;3.6876689155E+05;2.7986811140E+04;-4.0406375813E-03;-1.5222317696E-02;2.1712473083E-04
2459683.208333;2022-Apr-13 17:00:00;-1.3274030161E+06;3.6871209067E+05;2.7987592759E+04;-4.0398462512E-03;-1.5222616563E-02;2.1710780910E-04
2459683.250000;2022-Apr-13 18:00:00;-1.3274175582E+06;3.6865728871E+05;2.7988374317E+04;-4.0390549393E-03;-1.5222915391E-02;2.1709089879E-04
2459683.291667;2022-Apr-13 19:00:00;-1.3274320973E+06;3.6860248568E+05;2.7989155813E+04;-4.0382636458E-03;-1.5223214182E-02;2.1707399982E-04
2459683.333333;2022-Apr-13 20:00:00;-1.3274466337E+06;3.6854768157E+05;2.7989937249E+04;-4.0374723710E-03;-1.5223512936E-02;2.1705711213E-04
2459683.375000;2022-Apr-13 21:00:00;-1.3274611671E+06;3.6849287638E+05;2.7990718625E+04;-4.0366811151E-03;-1.5223811654E-02;2.1704023568E-04
2459683.416667;2022-Apr-13 22:00:00;-1.3274756978E+06;3.6843807012E+05;2.7991499939E+04;-4.0358898783E-03;-1.5224110338E-02;2.1702337039E-04
2459683.458333;2022-Apr-13 23:00:00;-1.3274902255E+06;3.6838326279E+05;2.7992281193E+04;-4.0350986608E-03;-1.5224408987E-02;2.1700651620E-04
2459683.500000;2022-Apr-14 00:00:00;-1.3275047505E+06;3.6832845438E+05;2.7993062386E+04;-4.0343074629E-03;-1.5224707603E-02;2.1698967306E-04
2459683.541667;2022-Apr-14 01:00:00;-1.3275192726E+06;3.6827364489E+05;2.7993843519E+04;-4.0335162846E-03;-1.5225006187E-02;2.1697284089E-04
2459683.583333;2022-Apr-14 02:00:00;-1.3275337918E+06;3.6821883433E+05;2.7994624591E+04;-4.0327251262E-03;-1.5225304740E-02;2.1695601964E-04
2459683.625000;2022-Apr-14 03:00:00;-1.3275483082E+06;3.6816402270E+05;2.7995405602E+04;-4.0319339878E-03;-1.5225603262E-02;2.1693920924E-04
2459683.666667;2022-Apr-14 04:00:00;-1.3275628217E+06;3.6810920999E+05;2.7996186553E+04;-4.0311428697E-03;-1.5225901755E-02;2.1692240962E-04
2459683.708333;2022-Apr-14 05:00:00;-1.3275773324E+06;3.6805439621E+05;2.7996967443E+04;-4.0303517719E-03;-1.5226200219E-02;2.1690562071E-04
2459683.750000;2022-Apr-14 06:00:00;-1.3275918403E+06;3.6799958135E+05;2.7997748273E+04;-4.0295606945E-03;-1.5226498655E-02;2.1688884246E-04
2459683.791667;2022-Apr-14 07:00:00;-1.3276063452E+06;3.6794476542E+05;2.7998529043E+04;-4.0287696379E-03;-1.5226797065E-02;2.1687207477E-04
2459683.833333;2022-Apr-14 08:00:00;-1.3276208474E+06;3.6788994841E+05;2.7999309752E+04;-4.0279786020E-03;-1.5227095448E-02;2.1685531760E-04
2459683.875000;2022-Apr-14 09:00:00;-1.3276353467E+06;3.6783513033E+05;2.8000090401E+04;-4.0271875870E-03;-1.5227393807E-02;2.1683857087E-04
2459683.916667;2022-Apr-14 10:00:00;-1.3276498431E+06;3.6778031118E+05;2.8000870990E+04;-4.0263965929E-03;-1.5227692141E-02;2.1682183450E-04
2459683.958333;2022-Apr-14 11:00:00;-1.3276643367E+06;3.6772549095E+05;2.8001651519E+04;-4.0256056200E-03;-1.5227990453E-02;2.1680510842E-04
2459684.000000;2022-Apr-14 12:00:00;-1.3276788275E+06;3.6767066964E+05;2.8002431987E+04;-4.0248146683E-03;-1.5228288742E-02;2.1678839256E-04
2459684.041667;2022-Apr-14 13:00:00;-1.3276933154E+06;3.6761584727E+05;2.8003212395E+04;-4.0240237378E-03;-1.5228587010E-02;2.1677168685E-04
2459684.083333;2022-Apr-14 14:00:00;-1.3277078005E+06;3.6756102382E+05;2.8003992743E+04;-4.0232328287E-03;-1.5228885257E-02;2.1675499121E-04
2459684.125000;2022-Apr-14 15:00:00;-1.3277222827E+06;3.6750619929E+05;2.8004773031E+04;-4.0224419410E-03;-1.5229183485E-02;2.1673830556E-04
2459684.166667;2022-Apr-14 16:00:00;-1.3277367621E+06;3.6745137370E+05;2.8005553259E+04;-4.0216510747E-03;-1.5229481694E-02;2.1672162983E-04
2459684.208333;2022-Apr-14 17:00:00;-1.3277512386E+06;3.6739654703E+05;2.8006333427E+04;-4.0208602301E-03;-1.5229779885E-02;2.1670496395E-04
2459684.250000;2022-Apr-14 18:00:00;-1.3277657123E+06;3.6734171928E+05;2.8007113535E+04;-4.0200694069E-03;-1.5230078060E-02;2.1668830782E-04
2459684.291667;2022-Apr-14 19:00:00;-1.3277801831E+06;3.6728689046E+05;2.8007893583E+04;-4.0192786054E-03;-1.5230376219E-02;2.1667166138E-04
2459684.333333;2022-Apr-14 20:00:00;-1.3277946511E+06;3.6723206057E+05;2.8008673571E+04;-4.0184878255E-03;-1.5230674362E-02;2.1665502454E-04
2459684.375000;2022-Apr-14 21:00:00;-1.3278091162E+06;3.6717722961E+05;2.8009453499E+04;-4.0176970673E-03;-1.5230972492E-02;2.1663839722E-04
2459684.416667;2022-Apr-14 22:00:00;-1.3278235785E+06;3.6712239757E+05;2.8010233367E+04;-4.0169063307E-03;-1.5231270609E-02;2.1662177935E-04
2459684.458333;2022-Apr-14 23:00:00;-1.3278380379E+06;3.6706756446E+05;2.8011013176E+04;-4.0161156158E-03;-1.5231568713E-02;2.1660517083E-04
2459684.500000;2022-Apr-15 00:00:00;-1.3278524945E+06;3.6701273028E+05;2.8011792924E+04;-4.0153249226E-03;-1.5231866806E-02;2.1658857159E-04
2459684.541667;2022-Apr-15 01:00:00;-1.3278669483E+06;3.6695789502E+05;2.8012572613E+04;-4.0145342509E-03;-1.5232164889E-02;2.1657198154E-04
2459684.583333;2022-Apr-15 02:00:00;-1.3278813992E+06;3.6690305869E+05;2.8013352243E+04;-4.0137436009E-03;-1.5232462962E-02;2.1655540060E-04
2459684.625000;2022-Apr-15 03:00:00;-1.3278958472E+06;3.6684822129E+05;2.8014131812E+04;-4.0129529725E-03;-1.5232761026E-02;2.1653882869E-04
2459684.666667;2022-Apr-15 04:00:00;-1.3279102924E+06;3.6679338281E+05;2.8014911322E+04;-4.0121623655E-03;-1.5233059083E-02;2.1652226570E-04
2459684.708333;2022-Apr-15 05:00:00;-1.3279247348E+06;3.6673854326E+05;2.8015690772E+04;-4.0113717801E-03;-1.5233357133E-02;2.1650571157E-04
2459684.750000;2022-Apr-15 06:00:00;-1.3279391743E+06;3.6668370264E+05;2.8016470163E+04;-4.0105812161E-03;-1.5233655177E-02;2.1648916621E-04
2459684.791667;2022-Apr-15 07:00:00;-1.3279536110E+06;3.6662886094E+05;2.8017249494E+04;-4.0097906734E-03;-1.5233953217E-02;2.1647262951E-04
2459684.833333;2022-Apr-15 08:00:00;-1.3279680448E+06;3.6657401818E+05;2.8018028766E+04;-4.0090001521E-03;-1.5234251252E-02;2.1645610141E-04
2459684.875000;2022-Apr-15 09:00:00;-1.3279824758E+06;3.6651917433E+05;2.8018807978E+04;-4.0082096519E-03;-1.5234549284E-02;2.1643958180E-04
2459684.916667;2022-Apr-15 10:00:00;-1.3279969039E+06;3.6646432942E+05;2.8019587131E+04;-4.0074191728E-03;-1.5234847314E-02;2.1642307059E-04
2459684.958333;2022-Apr-15 11:00:00;-1.3280113292E+06;3.6640948343E+05;2.8020366225E+04;-4.0066287148E-03;-1.5235145342E-02;2.1640656770E-04
2459685.000000;2022-Apr-15 12:00:00;-1.3280257516E+06;3.6635463637E+05;2.8021145258E+04;-4.0058382776E-03;-1.5235443370E-02;2.1639007304E-04
2459685.041667;2022-Apr-15 13:00:00;-1.3280401712E+06;3.6629978824E+05;2.8021924233E+04;-4.0050478612E-03;-1.5235741399E-02;2.1637358651E-04
2459685.083333;2022-Apr-15 14:00:00;-1.3280545880E+06;3.6624493904E+05;2.8022703148E+04;-4.0042574655E-03;-1.5236039429E-02;2.1635710802E-04
2459685.125000;2022-Apr-15 15:00:00;-1.3280690019E+06;3.6619008876E+05;2.8023482004E+04;-4.0034670902E-03;-1.5236337461E-02;2.1634063747E-04
2459685.166667;2022-Apr-15 16:00:00;-1.3280834129E+06;3.6613523741E+05;2.8024260801E+04;-4.0026767354E-03;-1.5236635497E-02;2.1632417478E-04
2459685.208333;2022-Apr-15 17:00:00;-1.3280978211E+06;3.6608038498E+05;2.8025039538E+04;-4.0018864008E-03;-1.5236933536E-02;2.1630771984E-04
2459685.250000;2022-Apr-15 18:00:00;-1.3281122265E+06;3.6602553148E+05;2.8025818217E+04;-4.0010960862E-03;-1.5237231581E-02;2.1629127256E-04
2459685.291667;2022-Apr-15 19:00:00;-1.3281266290E+06;3.6597067691E+05;2.8026596835E+04;-4.0003057916E-03;-1.5237529631E-02;2.1627483286E-04
2459685.333333;2022-Apr-15 20:00:00;-1.3281410287E+06;3.6591582127E+05;2.8027375395E+04;-3.9995155167E-03;-1.5237827688E-02;2.1625840062E-04
2459685.375000;2022-Apr-15 21:00:00;-1.3281554255E+06;3.6586096456E+05;2.8028153896E+04;-3.9987252613E-03;-1.5238125752E-02;2.1624197576E-04
2459685.416667;2022-Apr-15 22:00:00;-1.3281698195E+06;3.6580610677E+05;2.8028932338E+04;-3.9979350253E-03;-1.5238423826E-02;2.1622555817E-04
2459685.458333;2022-Apr-15 23:00:00;-1.3281842107E+06;3.6575124790E+05;2.8029710720E+04;-3.9971448084E-03;-1.5238721908E-02;2.1620914776E-04
2459685.500000;2022-Apr-16 00:00:00;-1.3281985990E+06;3.6569638797E+05;2.8030489043E+04;-3.9963546105E-03;-1.5239020001E-02;2.1619274443E-04
2459685.541667;2022-Apr-16 01:00:00;-1.3282129844E+06;3.6564152696E+05;2.8031267308E+04;-3.9955644314E-03;-1.5239318105E-02;2.1617634808E-04
2459685.583333;2022-Apr-16 02:00:00;-1.3282273670E+06;3.6558666488E+05;2.8032045513E+04;-3.9947742707E-03;-1.5239616221E-02;2.1615995861E-04
2459685.625000;2022-Apr-16 03:00:00;-1.3282417468E+06;3.6553180172E+05;2.8032823659E+04;-3.9939841283E-03;-1.5239914349E-02;2.1614357593E-04
2459685.666667;2022-Apr-16 04:00:00;-1.3282561237E+06;3.6547693749E+05;2.8033601747E+04;-3.9931940040E-03;-1.5240212492E-02;2.1612719992E-04
2459685.708333;2022-Apr-16 05:00:00;-1.3282704978E+06;3.6542207219E+05;2.8034379775E+04;-3.9924038975E-03;-1.5240510649E-02;2.1611083049E-04
2459685.750000;2022-Apr-16 06:00:00;-1.3282848690E+06;3.6536720582E+05;2.8035157745E+04;-3.9916138085E-03;-1.5240808822E-02;2.1609446754E-04
2459685.791667;2022-Apr-16 07:00:00;-1.3282992374E+06;3.6531233837E+05;2.8035935656E+04;-3.9908237368E-03;-1.5241107011E-02;2.1607811096E-04
2459685.833333;2022-Apr-16 08:00:00;-1.3283136030E+06;3.6525746985E+05;2.8036713507E+04;-3.9900336822E-03;-1.5241405217E-02;2.1606176066E-04
2459685.875000;2022-Apr-16 09:00:00;-1.3283279657E+06;3.6520260025E+05;2.8037491300E+04;-3.9892436443E-03;-1.5241703441E-02;2.1604541652E-04
2459685.916667;2022-Apr-16 10:00:00;-1.3283423255E+06;3.6514772958E+05;2.8038269034E+04;-3.9884536228E-03;-1.5242001684E-02;2.1602907846E-04
2459685.958333;2022-Apr-16 11:00:00;-1.3283566825E+06;3.6509285784E+05;2.8039046710E+04;-3.9876636175E-03;-1.5242299947E-02;2.1601274635E-04
2459686.000000;2022-Apr-16 12:00:00;-1.3283710367E+06;3.6503798502E+05;2.8039824326E+04;-3.9868736281E-03;-1.5242598230E-02;2.1599642010E-04
2459686.041667;2022-Apr-16 13:00:00;-1.3283853880E+06;3.6498311113E+05;2.8040601884E+04;-3.9860836542E-03;-1.5242896535E-02;2.1598009961E-04
2459686.083333;2022-Apr-16 14:00:00;-1.3283997365E+06;3.6492823617E+05;2.8041379383E+04;-3.9852936956E-03;-1.5243194862E-02;2.1596378476E-04
2459686.125000;2022-Apr-16 15:00:00;-1.3284140821E+06;3.6487336013E+05;2.8042156823E+04;-3.9845037519E-03;-1.5243493212E-02;2.1594747546E-04
2459686.166667;2022-Apr-16 16:00:00;-1.3284284249E+06;3.6481848302E+05;2.8042934205E+04;-3.9837138228E-03;-1.5243791587E-02;2.1593117160E-04
2459686.208333;2022-Apr-16 17:00:00;-1.3284427649E+06;3.6476360483E+05;2.8043711528E+04;-3.9829239080E-03;-1.5244089985E-02;2.1591487306E-04
2459686.250000;2022-Apr-16 18:00:00;-1.3284571020E+06;3.6470872557E+05;2.8044488792E+04;-3.9821340071E-03;-1.5244388410E-02;2.1589857975E-04
2459686.291667;2022-Apr-16 19:00:00;-1.3284714362E+06;3.6465384523E+05;2.8045265997E+04;-3.9813441197E-03;-1.5244686861E-02;2.1588229156E-04
2459686.333333;2022-Apr-16 20:00:00;-1.3284857677E+06;3.6459896382E+05;2.8046043144E+04;-3.9805542456E-03;-1.5244985339E-02;2.1586600837E-04
2459686.375000;2022-Apr-16 21:00:00;-1.3285000962E+06;3.6454408134E+05;2.8046820233E+04;-3.9797643843E-03;-1.5245283845E-02;2.1584973009E-04
2459686.416667;2022-Apr-16 22:00:00;-1.3285144220E+06;3.6448919778E+05;2.8047597262E+04;-3.9789745355E-03;-1.5245582380E-02;2.1583345660E-04
2459686.458333;2022-Apr-16 23:00:00;-1.3285287448E+06;3.6443431315E+05;2.8048374233E+04;-3.9781846988E-03;-1.5245880944E-02;2.1581718780E-04
2459686.500000;2022-Apr-17 00:00:00;-1.3285430649E+06;3.6437942744E+05;2.8049151146E+04;-3.9773948738E-03;-1.5246179539E-02;2.1580092358E-04
2459686.541667;2022-Apr-17 01:00:00;-1.3285573821E+06;3.6432454065E+05;2.8049928000E+04;-3.9766050601E-03;-1.5246478165E-02;2.1578466382E-04
2459686.583333;2022-Apr-17 02:00:00;-1.3285716964E+06;3.6426965279E+05;2.8050704796E+04;-3.9758152573E-03;-1.5246776823E-02;2.1576840843E-04
2459686.625000;2022-Apr-17 03:00:00;-1.3285860080E+06;3.6421476386E+05;2.8051481533E+04;-3.9750254651E-03;-1.5247075514E-02;2.1575215728E-04
2459686.666667;2022-Apr-17 04:00:00;-1.3286003166E+06;3.6415987385E+05;2.8052258211E+04;-3.9742356830E-03;-1.5247374239E-02;2.1573591028E-04
2459686.708333;2022-Apr-17 05:00:00;-1.3286146225E+06;3.6410498277E+05;2.8053034831E+04;-3.9734459105E-03;-1.5247672998E-02;2.1571966730E-04
2459686.750000;2022-Apr-17 06:00:00;-1.3286289254E+06;3.6405009060E+05;2.8053811393E+04;-3.9726561473E-03;-1.5247971792E-02;2.1570342825E-04
2459686.791667;2022-Apr-17 07:00:00;-1.3286432256E+06;3.6399519737E+05;2.8054587896E+04;-3.9718663930E-03;-1.5248270622E-02;2.1568719300E-04
2459686.833333;2022-Apr-17 08:00:00;-1.3286575229E+06;3.6394030306E+05;2.8055364341E+04;-3.9710766470E-03;-1.5248569488E-02;2.1567096145E-04
2459686.875000;2022-Apr-17 09:00:00;-1.3286718173E+06;3.6388540767E+05;2.8056140727E+04;-3.9702869090E-03;-1.5248868392E-02;2.1565473350E-04
2459686.916667;2022-Apr-17 10:00:00;-1.3286861089E+06;3.6383051120E+05;2.8056917055E+04;-3.9694971784E-03;-1.5249167334E-02;2.1563850901E-04
2459686.958333;2022-Apr-17 11:00:00;-1.3287003977E+06;3.6377561366E+05;2.8057693324E+04;-3.9687074549E-03;-1.5249466315E-02;2.1562228790E-04
2459687.000000;2022-Apr-17 12:00:00;-1.3287146836E+06;3.6372071505E+05;2.8058469535E+04;-3.9679177380E-03;-1.5249765336E-02;2.1560607004E-04
2459687.041667;2022-Apr-17 13:00:00;-1.3287289667E+06;3.6366581535E+05;2.8059245688E+04;-3.9671280272E-03;-1.5250064397E-02;2.1558985532E-04
2459687.083333;2022-Apr-17 14:00:00;-1.3287432470E+06;3.6361091458E+05;2.8060021782E+04;-3.9663383219E-03;-1.5250363499E-02;2.1557364364E-04
2459687.125000;2022-Apr-17 15:00:00;-1.3287575244E+06;3.6355601274E+05;2.8060797818E+04;-3.9655486219E-03;-1.5250662643E-02;2.1555743487E-04
2459687.166667;2022-Apr-17 16:00:00;-1.3287717989E+06;3.6350110981E+05;2.8061573796E+04;-3.9647589265E-03;-1.5250961830E-02;2.1554122891E-04
2459687.208333;2022-Apr-17 17:00:00;-1.3287860706E+06;3.6344620581E+05;2.8062349715E+04;-3.9639692352E-03;-1.5251261060E-02;2.1552502565E-04
2459687.250000;2022-Apr-17 18:00:00;-1.3288003395E+06;3.6339130073E+05;2.8063125576E+04;-3.9631795476E-03;-1.5251560334E-02;2.1550882497E-04
2459687.291667;2022-Apr-17 19:00:00;-1.3288146055E+06;3.6333639458E+05;2.8063901378E+04;-3.9623898632E-03;-1.5251859652E-02;2.1549262676E-04
2459687.333333;2022-Apr-17 20:00:00;-1.3288288687E+06;3.6328148734E+05;2.8064677123E+04;-3.9616001814E-03;-1.5252159016E-02;2.1547643091E-04
