T;t;x;y;z;vx;vy;vz
2459697.541667;2022-Apr-28 01:00:00;1.0959574065E+08;-1.7755157740E+08;-6.4212085155E+06;2.1469936640E+01;1.4885480744E+01;-2.1424752805E-01
2459697.583333;2022-Apr-28 02:00:00;1.0967302208E+08;-1.7749797310E+08;-6.4219792055E+06;2.1464192525E+01;1.4894690201E+01;-2.1391359476E-01
2459697.625000;2022-Apr-28 03:00:00;1.0975028283E+08;-1.7744433564E+08;-6.4227486933E+06;2.1458444043E+01;1.4903897465E+01;-2.1357960627E-01
2459697.666667;2022-Apr-28 04:00:00;1.0982752287E+08;-1.7739066504E+08;-6.4235169787E+06;2.1452691203E+01;1.4913102550E+01;-2.1324556566E-01
2459697.708333;2022-Apr-28 05:00:00;1.0990474220E+08;-1.7733696130E+08;-6.4242840613E+06;2.1446934002E+01;1.4922305470E+01;-2.1291147016E-01
2459697.750000;2022-Apr-28 06:00:00;1.0998194079E+08;-1.7728322444E+08;-6.4250499412E+06;2.1441172426E+01;1.4931506231E+01;-2.1257731208E-01
2459697.791667;2022-Apr-28 07:00:00;1.1005911864E+08;-1.7722945446E+08;-6.4258146179E+06;2.1435406460E+01;1.4940704823E+01;-2.1224308410E-01
2459697.833333;2022-Apr-28 08:00:00;1.1013627571E+08;-1.7717565137E+08;-6.4265780913E+06;2.1429636098E+01;1.4949901225E+01;-2.1190878514E-01
2459697.875000;2022-Apr-28 09:00:00;1.1021341201E+08;-1.7712181517E+08;-6.4273403611E+06;2.1423861350E+01;1.4959095421E+01;-2.1157442013E-01
2459697.916667;2022-Apr-28 10:00:00;1.1029052751E+08;-1.7706794588E+08;-6.4281014270E+06;2.1418082232E+01;1.4968287403E+01;-2.1123999629E-01
2459697.958333;2022-Apr-28 11:00:00;1.1036762220E+08;-1.7701404351E+08;-6.4288612890E+06;2.1412298758E+01;1.4977477178E+01;-2.1090551934E-01
2459698.000000;2022-Apr-28 12:00:00;1.1044469606E+08;-1.7696010805E+08;-6.4296199467E+06;2.1406510932E+01;1.4986664761E+01;-2.1057099055E-01
2459698.041667;2022-Apr-28 13:00:00;1.1052174907E+08;-1.7690613952E+08;-6.4303774000E+06;2.1400718747E+01;1.4995850164E+01;-2.1023640510E-01
2459698.083333;2022-Apr-28 14:00:00;1.1059878123E+08;-1.7685213793E+08;-6.4311336488E+06;2.1394922187E+01;1.5005033388E+01;-2.0990175449E-01
2459698.125000;2022-Apr-28 15:00:00;1.1067579250E+08;-1.7679810329E+08;-6.4318886926E+06;2.1389121238E+01;1.5014214418E+01;-2.0956703333E-01
2459698.166667;2022-Apr-28 16:00:00;1.1075278289E+08;-1.7674403559E+08;-6.4326425313E+06;2.1383315902E+01;1.5023393233E+01;-2.0923224281E-01
2459698.208333;2022-Apr-28 17:00:00;1.1082975237E+08;-1.7668993486E+08;-6.4333951647E+06;2.1377506191E+01;1.5032569819E+01;-2.0889738911E-01
2459698.250000;2022-Apr-28 18:00:00;1.1090670093E+08;-1.7663580109E+08;-6.4341465924E+06;2.1371692121E+01;1.5041744174E+01;-2.0856247942E-01
2459698.291667;2022-Apr-28 19:00:00;1.1098362855E+08;-1.7658163430E+08;-6.4348968145E+06;2.1365873703E+01;1.5050916307E+01;-2.0822751810E-01
2459698.333333;2022-Apr-28 20:00:00;1.1106053522E+08;-1.7652743450E+08;-6.4356458305E+06;2.1360050939E+01;1.5060086235E+01;-2.0789250449E-01
2459698.375000;2022-Apr-28 21:00:00;1.1113742091E+08;-1.7647320168E+08;-6.4363936404E+06;2.1354223816E+01;1.5069253967E+01;-2.0755743181E-01
2459698.416667;2022-Apr-28 22:00:00;1.1121428562E+08;-1.7641893587E+08;-6.4371402439E+06;2.1348392317E+01;1.5078419498E+01;-2.0722229200E-01
2459698.458333;2022-Apr-28 23:00:00;1.1129112933E+08;-1.7636463707E+08;-6.4378856408E+06;2.1342556436E+01;1.5087582808E+01;-2.0688708176E-01
2459698.500000;2022-Apr-29 00:00:00;1.1136795203E+08;-1.7631030528E+08;-6.4386298308E+06;2.1336716176E+01;1.5096743878E+01;-2.0655180446E-01
2459698.541667;2022-Apr-29 01:00:00;1.1144475368E+08;-1.7625594051E+08;-6.4393728138E+06;2.1330871553E+01;1.5105902698E+01;-2.0621646713E-01
2459698.583333;2022-Apr-29 02:00:00;1.1152153430E+08;-1.7620154278E+08;-6.4401145893E+06;2.1325022582E+01;1.5115059271E+01;-2.0588107630E-01
2459698.625000;2022-Apr-29 03:00:00;1.1159829384E+08;-1.7614711209E+08;-6.4408551574E+06;2.1319169270E+01;1.5124213609E+01;-2.0554563491E-01
2459698.666667;2022-Apr-29 04:00:00;1.1167503231E+08;-1.7609264844E+08;-6.4415945179E+06;2.1313311616E+01;1.5133365728E+01;-2.0521013996E-01
2459698.708333;2022-Apr-29 05:00:00;1.1175174968E+08;-1.7603815186E+08;-6.4423326704E+06;2.1307449603E+01;1.5142515631E+01;-2.0487458366E-01
2459698.750000;2022-Apr-29 06:00:00;1.1182844594E+08;-1.7598362233E+08;-6.4430696148E+06;2.1301583217E+01;1.5151663309E+01;-2.0453895883E-01
2459698.791667;2022-Apr-29 07:00:00;1.1190512107E+08;-1.7592905988E+08;-6.4438053508E+06;2.1295712454E+01;1.5160808741E+01;-2.0420326473E-01
2459698.833333;2022-Apr-29 08:00:00;1.1198177506E+08;-1.7587446451E+08;-6.4445398782E+06;2.1289837324E+01;1.5169951909E+01;-2.0386750643E-01
2459698.875000;2022-Apr-29 09:00:00;1.1205840790E+08;-1.7581983623E+08;-6.4452731968E+06;2.1283957843E+01;1.5179092809E+01;-2.0353169119E-01
2459698.916667;2022-Apr-29 10:00:00;1.1213501956E+08;-1.7576517505E+08;-6.4460053063E+06;2.1278074023E+01;1.5188231446E+01;-2.0319582465E-01
2459698.958333;2022-Apr-29 11:00:00;1.1221161003E+08;-1.7571048097E+08;-6.4467362067E+06;2.1272185870E+01;1.5197367835E+01;-2.0285990780E-01
2459699.000000;2022-Apr-29 12:00:00;1.1228817929E+08;-1.7565575400E+08;-6.4474658976E+06;2.1266293376E+01;1.5206501990E+01;-2.0252393569E-01
2459699.041667;2022-Apr-29 13:00:00;1.1236472733E+08;-1.7560099416E+08;-6.4481943789E+06;2.1260396525E+01;1.5215633909E+01;-2.0218789985E-01
2459699.083333;2022-Apr-29 14:00:00;1.1244125414E+08;-1.7554620144E+08;-6.4489216504E+06;2.1254495303E+01;1.5224763578E+01;-2.0185179497E-01
2459699.125000;2022-Apr-29 15:00:00;1.1251775969E+08;-1.7549137586E+08;-6.4496477118E+06;2.1248589713E+01;1.5233890975E+01;-2.0151562263E-01
2459699.166667;2022-Apr-29 16:00:00;1.1259424398E+08;-1.7543651743E+08;-6.4503725628E+06;2.1242679767E+01;1.5243016087E+01;-2.0117938912E-01
2459699.208333;2022-Apr-29 17:00:00;1.1267070698E+08;-1.7538162615E+08;-6.4510962033E+06;2.1236765481E+01;1.5252138913E+01;-2.0084310148E-01
2459699.250000;2022-Apr-29 18:00:00;1.1274714869E+08;-1.7532670203E+08;-6.4518186331E+06;2.1230846867E+01;1.5261259462E+01;-2.0050676405E-01
2459699.291667;2022-Apr-29 19:00:00;1.1282356907E+08;-1.7527174508E+08;-6.4525398519E+06;2.1224923924E+01;1.5270377751E+01;-2.0017037578E-01
2459699.333333;2022-Apr-29 20:00:00;1.1289996813E+08;-1.7521675532E+08;-6.4532598597E+06;2.1218996641E+01;1.5279493788E+01;-1.9983392983E-01
2459699.375000;2022-Apr-29 21:00:00;1.1297634585E+08;-1.7516173273E+08;-6.4539786561E+06;2.1213065001E+01;1.5288607568E+01;-1.9949741815E-01
2459699.416667;2022-Apr-29 22:00:00;1.1305270220E+08;-1.7510667734E+08;-6.4546962410E+06;2.1207128996E+01;1.5297719072E+01;-1.9916083771E-01
2459699.458333;2022-Apr-29 23:00:00;1.1312903717E+08;-1.7505158916E+08;-6.4554126141E+06;2.1201188632E+01;1.5306828279E+01;-1.9882419205E-01
2459699.500000;2022-Apr-30 00:00:00;1.1320535075E+08;-1.7499646818E+08;-6.4561277751E+06;2.1195243924E+01;1.5315935181E+01;-1.9848748830E-01
2459699.541667;2022-Apr-30 01:00:00;1.1328164292E+08;-1.7494131443E+08;-6.4568417240E+06;2.1189294887E+01;1.5325039781E+01;-1.9815073279E-01
2459699.583333;2022-Apr-30 02:00:00;1.1335791367E+08;-1.7488612790E+08;-6.4575544604E+06;2.1183341529E+01;1.5334142091E+01;-1.9781392840E-01
2459699.625000;2022-Apr-30 03:00:00;1.1343416297E+08;-1.7483090861E+08;-6.4582659842E+06;2.1177383847E+01;1.5343242126E+01;-1.9747707175E-01
2459699.666667;2022-Apr-30 04:00:00;1.1351039083E+08;-1.7477565656E+08;-6.4589762952E+06;2.1171421824E+01;1.5352339891E+01;-1.9714015493E-01
2459699.708333;2022-Apr-30 05:00:00;1.1358659721E+08;-1.7472037176E+08;-6.4596853932E+06;2.1165455446E+01;1.5361435374E+01;-1.9680317112E-01
2459699.750000;2022-Apr-30 06:00:00;1.1366278210E+08;-1.7466505423E+08;-6.4603932780E+06;2.1159484710E+01;1.5370528555E+01;-1.9646611956E-01
2459699.791667;2022-Apr-30 07:00:00;1.1373894549E+08;-1.7460970396E+08;-6.4610999492E+06;2.1153509627E+01;1.5379619416E+01;-1.9612900570E-01
2459699.833333;2022-Apr-30 08:00:00;1.1381508736E+08;-1.7455432097E+08;-6.4618054067E+06;2.1147530211E+01;1.5388707953E+01;-1.9579183668E-01
2459699.875000;2022-Apr-30 09:00:00;1.1389120770E+08;-1.7449890526E+08;-6.4625096504E+06;2.1141546477E+01;1.5397794173E+01;-1.9545461808E-01
2459699.916667;2022-Apr-30 10:00:00;1.1396730649E+08;-1.7444345685E+08;-6.4632126799E+06;2.1135558429E+01;1.5406878089E+01;-1.9511735069E-01
2459699.958333;2022-Apr-30 11:00:00;1.1404338372E+08;-1.7438797575E+08;-6.4639144952E+06;2.1129566058E+01;1.5415959716E+01;-1.9478002927E-01
2459700.000000;2022-Apr-30 12:00:00;1.1411943936E+08;-1.7433246195E+08;-6.4646150961E+06;2.1123569347E+01;1.5425039051E+01;-1.9444264544E-01
2459700.041667;2022-Apr-30 13:00:00;1.1419547341E+08;-1.7427691547E+08;-6.4653144822E+06;2.1117568285E+01;1.5434116079E+01;-1.9410519413E-01
2459700.083333;2022-Apr-30 14:00:00;1.1427148585E+08;-1.7422133631E+08;-6.4660126534E+06;2.1111562875E+01;1.5443190779E+01;-1.9376767714E-01
2459700.125000;2022-Apr-30 15:00:00;1.1434747666E+08;-1.7416572450E+08;-6.4667096094E+06;2.1105553129E+01;1.5452263138E+01;-1.9343010091E-01
2459700.166667;2022-Apr-30 16:00:00;1.1442344583E+08;-1.7411008002E+08;-6.4674053500E+06;2.1099539063E+01;1.5461333156E+01;-1.9309247245E-01
2459700.208333;2022-Apr-30 17:00:00;1.1449939334E+08;-1.7405440290E+08;-6.4680998751E+06;2.1093520687E+01;1.5470400842E+01;-1.9275479592E-01
2459700.250000;2022-Apr-30 18:00:00;1.1457531917E+08;-1.7399869314E+08;-6.4687931845E+06;2.1087498003E+01;1.5479466212E+01;-1.9241707008E-01
2459700.291667;2022-Apr-30 19:00:00;1.1465122332E+08;-1.7394295075E+08;-6.4694852780E+06;2.1081470997E+01;1.5488529276E+01;-1.9207928797E-01
2459700.333333;2022-Apr-30 20:00:00;1.1472710576E+08;-1.7388717573E+08;-6.4701761553E+06;2.1075439653E+01;1.5497590026E+01;-1.9174144153E-01
2459700.375000;2022-Apr-30 21:00:00;1.1480296648E+08;-1.7383136810E+08;-6.4708658163E+06;2.1069403964E+01;1.5506648442E+01;-1.9140352810E-01
2459700.416667;2022-Apr-30 22:00:00;1.1487880546E+08;-1.7377552786E+08;-6.4715542606E+06;2.1063363936E+01;1.5515704507E+01;-1.9106555144E-01
2459700.458333;2022-Apr-30 23:00:00;1.1495462269E+08;-1.7371965503E+08;-6.4722414882E+06;2.1057319585E+01;1.5524758210E+01;-1.9072751861E-01
2459700.500000;2022-May-01 00:00:00;1.1503041816E+08;-1.7366374961E+08;-6.4729274987E+06;2.1051270925E+01;1.5533809557E+01;-1.9038943602E-01
2459700.541667;2022-May-01 01:00:00;1.1510619184E+08;-1.7360781161E+08;-6.4736122921E+06;2.1045217964E+01;1.5542858559E+01;-1.9005130611E-01
2459700.583333;2022-May-01 02:00:00;1.1518194372E+08;-1.7355184103E+08;-6.4742958681E+06;2.1039160697E+01;1.5551905231E+01;-1.8971312553E-01
2459700.625000;2022-May-01 03:00:00;1.1525767379E+08;-1.7349583789E+08;-6.4749782265E+06;2.1033099110E+01;1.5560949577E+01;-1.8937488610E-01
2459700.666667;2022-May-01 04:00:00;1.1533338203E+08;-1.7343980220E+08;-6.4756593672E+06;2.1027033187E+01;1.5569991586E+01;-1.8903658115E-01
2459700.708333;2022-May-01 05:00:00;1.1540906842E+08;-1.7338373395E+08;-6.4763392898E+06;2.1020962926E+01;1.5579031236E+01;-1.8869821031E-01
2459700.750000;2022-May-01 06:00:00;1.1548473296E+08;-1.7332763317E+08;-6.4770179942E+06;2.1014888338E+01;1.5588068511E+01;-1.8835977903E-01
2459700.791667;2022-May-01 07:00:00;1.1556037561E+08;-1.7327149986E+08;-6.4776954801E+06;2.1008809439E+01;1.5597103406E+01;-1.8802129451E-01
2459700.833333;2022-May-01 08:00:00;1.1563599638E+08;-1.7321533403E+08;-6.4783717475E+06;2.1002726241E+01;1.5606135929E+01;-1.8768276217E-01
2459700.875000;2022-May-01 09:00:00;1.1571159524E+08;-1.7315913569E+08;-6.4790467960E+06;2.0996638748E+01;1.5615166095E+01;-1.8734418254E-01
2459700.916667;2022-May-01 10:00:00;1.1578717217E+08;-1.7310290484E+08;-6.4797206255E+06;2.0990546952E+01;1.5624193915E+01;-1.8700555016E-01
2459700.958333;2022-May-01 11:00:00;1.1586272717E+08;-1.7304664149E+08;-6.4803932359E+06;2.0984450837E+01;1.5633219389E+01;-1.8666685674E-01
2459701.000000;2022-May-01 12:00:00;1.1593826021E+08;-1.7299034566E+08;-6.4810646268E+06;2.0978350389E+01;1.5642242500E+01;-1.8632809727E-01
2459701.041667;2022-May-01 13:00:00;1.1601377129E+08;-1.7293401735E+08;-6.4817347981E+06;2.0972245614E+01;1.5651263226E+01;-1.8598927394E-01
2459701.083333;2022-May-01 14:00:00;1.1608926038E+08;-1.7287765657E+08;-6.4824037495E+06;2.0966136523E+01;1.5660281555E+01;-1.8565039319E-01
2459701.125000;2022-May-01 15:00:00;1.1616472747E+08;-1.7282126333E+08;-6.4830714809E+06;2.0960023133E+01;1.5669297488E+01;-1.8531146206E-01
2459701.166667;2022-May-01 16:00:00;1.1624017254E+08;-1.7276483763E+08;-6.4837379920E+06;2.0953905453E+01;1.5678311035E+01;-1.8497248453E-01
2459701.208333;2022-May-01 17:00:00;1.1631559558E+08;-1.7270837949E+08;-6.4844032827E+06;2.0947783485E+01;1.5687322211E+01;-1.8463345906E-01
2459701.250000;2022-May-01 18:00:00;1.1639099657E+08;-1.7265188891E+08;-6.4850673528E+06;2.0941657215E+01;1.5696331024E+01;-1.8429437864E-01
2459701.291667;2022-May-01 19:00:00;1.1646637551E+08;-1.7259536591E+08;-6.4857302021E+06;2.0935526626E+01;1.5705337468E+01;-1.8395523534E-01
2459701.333333;2022-May-01 20:00:00;1.1654173236E+08;-1.7253881049E+08;-6.4863918304E+06;2.0929391713E+01;1.5714341522E+01;-1.8361602666E-01
2459701.375000;2022-May-01 21:00:00;1.1661706712E+08;-1.7248222265E+08;-6.4870522375E+06;2.0923252482E+01;1.5723343168E+01;-1.8327675668E-01
2459701.416667;2022-May-01 22:00:00;1.1669237977E+08;-1.7242560242E+08;-6.4877114230E+06;2.0917108948E+01;1.5732342398E+01;-1.8293743249E-01
2459701.458333;2022-May-01 23:00:00;1.1676767030E+08;-1.7236894979E+08;-6.4883693869E+06;2.0910961127E+01;1.5741339215E+01;-1.8259806039E-01
2459701.500000;2022-May-02 00:00:00;1.1684293869E+08;-1.7231226478E+08;-6.4890261290E+06;2.0904809025E+01;1.5750333632E+01;-1.8225864271E-01
2459701.541667;2022-May-02 01:00:00;1.1691818492E+08;-1.7225554739E+08;-6.4896816491E+06;2.0898652638E+01;1.5759325665E+01;-1.8191917579E-01
2459701.583333;2022-May-02 02:00:00;1.1699340898E+08;-1.7219879764E+08;-6.4903359470E+06;2.0892491951E+01;1.5768315317E+01;-1.8157965141E-01
2459701.625000;2022-May-02 03:00:00;1.1706861086E+08;-1.7214201552E+08;-6.4909890225E+06;2.0886326948E+01;1.5777302575E+01;-1.8124006313E-01
2459701.666667;2022-May-02 04:00:00;1.1714379053E+08;-1.7208520106E+08;-6.4916408754E+06;2.0880157628E+01;1.5786287417E+01;-1.8090041082E-01
2459701.708333;2022-May-02 05:00:00;1.1721894799E+08;-1.7202835426E+08;-6.4922915054E+06;2.0873984003E+01;1.5795269829E+01;-1.8056070004E-01
2459701.750000;2022-May-02 06:00:00;1.1729408321E+08;-1.7197147512E+08;-6.4929409123E+06;2.0867806087E+01;1.5804249807E+01;-1.8022093810E-01
2459701.791667;2022-May-02 07:00:00;1.1736919619E+08;-1.7191456366E+08;-6.4935890961E+06;2.0861623895E+01;1.5813227357E+01;-1.7988113009E-01
2459701.833333;2022-May-02 08:00:00;1.1744428690E+08;-1.7185761989E+08;-6.4942360564E+06;2.0855437429E+01;1.5822202495E+01;-1.7954127655E-01
2459701.875000;2022-May-02 09:00:00;1.1751935533E+08;-1.7180064381E+08;-6.4948817932E+06;2.0849246680E+01;1.5831175234E+01;-1.7920137160E-01
2459701.916667;2022-May-02 10:00:00;1.1759440147E+08;-1.7174363543E+08;-6.4955263062E+06;2.0843051631E+01;1.5840145570E+01;-1.7886140698E-01
2459701.958333;2022-May-02 11:00:00;1.1766942530E+08;-1.7168659476E+08;-6.4961695953E+06;2.0836852272E+01;1.5849113486E+01;-1.7852137808E-01
2459702.000000;2022-May-02 12:00:00;1.1774442680E+08;-1.7162952181E+08;-6.4968116601E+06;2.0830648605E+01;1.5858078963E+01;-1.7818128707E-01
2459702.041667;2022-May-02 13:00:00;1.1781940596E+08;-1.7157241660E+08;-6.4974525005E+06;2.0824440646E+01;1.5867041988E+01;-1.7784114066E-01
2459702.083333;2022-May-02 14:00:00;1.1789436277E+08;-1.7151527912E+08;-6.4980921162E+06;2.0818228408E+01;1.5876002561E+01;-1.7750094569E-01
2459702.125000;2022-May-02 15:00:00;1.1796929720E+08;-1.7145810938E+08;-6.4987305072E+06;2.0812011903E+01;1.5884960693E+01;-1.7716070604E-01
2459702.166667;2022-May-02 16:00:00;1.1804420925E+08;-1.7140090740E+08;-6.4993676733E+06;2.0805791129E+01;1.5893916400E+01;-1.7682041989E-01
2459702.208333;2022-May-02 17:00:00;1.1811909889E+08;-1.7134367319E+08;-6.5000036142E+06;2.0799566074E+01;1.5902869689E+01;-1.7648008007E-01
2459702.250000;2022-May-02 18:00:00;1.1819396612E+08;-1.7128640674E+08;-6.5006383298E+06;2.0793336721E+01;1.5911820554E+01;-1.7613967874E-01
2459702.291667;2022-May-02 19:00:00;1.1826881091E+08;-1.7122910808E+08;-6.5012718198E+06;2.0787103064E+01;1.5920768972E+01;-1.7579921370E-01
2459702.333333;2022-May-02 20:00:00;1.1834363326E+08;-1.7117177721E+08;-6.5019040840E+06;2.0780865112E+01;1.5929714927E+01;-1.7545868919E-01
2459702.375000;2022-May-02 21:00:00;1.1841843314E+08;-1.7111441414E+08;-6.5025351223E+06;2.0774622878E+01;1.5938658410E+01;-1.7511811237E-01
2459702.416667;2022-May-02 22:00:00;1.1849321054E+08;-1.7105701887E+08;-6.5031649344E+06;2.0768376379E+01;1.5947599425E+01;-1.7477748945E-01
2459702.458333;2022-May-02 23:00:00;1.1856796544E+08;-1.7099959142E+08;-6.5037935202E+06;2.0762125620E+01;1.5956537987E+01;-1.7443682251E-01
2459702.500000;2022-May-03 00:00:00;1.1864269783E+08;-1.7094213180E+08;-6.5044208794E+06;2.0755870597E+01;1.5965474108E+01;-1.7409610772E-01
2459702.541667;2022-May-03 01:00:00;1.1871740770E+08;-1.7088464001E+08;-6.5050470121E+06;2.0749611294E+01;1.5974407794E+01;-1.7375533687E-01
2459702.583333;2022-May-03 02:00:00;1.1879209503E+08;-1.7082711607E+08;-6.5056719178E+06;2.0743347697E+01;1.5983339029E+01;-1.7341450354E-01
2459702.625000;2022-May-03 03:00:00;1.1886675980E+08;-1.7076955997E+08;-6.5062955964E+06;2.0737079805E+01;1.5992267792E+01;-1.7307360805E-01
2459702.666667;2022-May-03 04:00:00;1.1894140200E+08;-1.7071197174E+08;-6.5069180477E+06;2.0730807630E+01;1.6001194070E+01;-1.7273265607E-01
2459702.708333;2022-May-03 05:00:00;1.1901602161E+08;-1.7065435138E+08;-6.5075392715E+06;2.0724531186E+01;1.6010117857E+01;-1.7239165485E-01
2459702.750000;2022-May-03 06:00:00;1.1909061862E+08;-1.7059669890E+08;-6.5081592676E+06;2.0718250488E+01;1.6019039163E+01;-1.7205060948E-01
2459702.791667;2022-May-03 07:00:00;1.1916519301E+08;-1.7053901430E+08;-6.5087780358E+06;2.0711965538E+01;1.6027958002E+01;-1.7170952009E-01
2459702.833333;2022-May-03 08:00:00;1.1923974477E+08;-1.7048129760E+08;-6.5093955761E+06;2.0705676326E+01;1.6036874386E+01;-1.7136838083E-01
2459702.875000;2022-May-03 09:00:00;1.1931427387E+08;-1.7042354881E+08;-6.5100118881E+06;2.0699382835E+01;1.6045788312E+01;-1.7102718334E-01
2459702.916667;2022-May-03 10:00:00;1.1938878032E+08;-1.7036576793E+08;-6.5106269717E+06;2.0693085056E+01;1.6054699762E+01;-1.7068592329E-01
2459702.958333;2022-May-03 11:00:00;1.1946326408E+08;-1.7030795497E+08;-6.5112408267E+06;2.0686782992E+01;1.6063608717E+01;-1.7034460310E-01
2459703.000000;2022-May-03 12:00:00;1.1953772515E+08;-1.7025010995E+08;-6.5118534528E+06;2.0680476658E+01;1.6072515165E+01;-1.7000322958E-01
2459703.041667;2022-May-03 13:00:00;1.1961216351E+08;-1.7019223287E+08;-6.5124648499E+06;2.0674166068E+01;1.6081419106E+01;-1.6966180945E-01
2459703.083333;2022-May-03 14:00:00;1.1968657914E+08;-1.7013432373E+08;-6.5130750178E+06;2.0667851233E+01;1.6090320552E+01;-1.6932034649E-01
2459703.125000;2022-May-03 15:00:00;1.1976097203E+08;-1.7007638256E+08;-6.5136839563E+06;2.0661532151E+01;1.6099219518E+01;-1.6897883856E-01
2459703.166667;2022-May-03 16:00:00;1.1983534217E+08;-1.7001840936E+08;-6.5142916653E+06;2.0655208809E+01;1.6108116011E+01;-1.6863727832E-01
2459703.208333;2022-May-03 17:00:00;1.1990968953E+08;-1.6996040413E+08;-6.5148981446E+06;2.0648881192E+01;1.6117010024E+01;-1.6829565818E-01
2459703.250000;2022-May-03 18:00:00;1.1998401411E+08;-1.6990236689E+08;-6.5155033940E+06;2.0642549293E+01;1.6125901536E+01;-1.6795397597E-01
2459703.291667;2022-May-03 19:00:00;1.2005831588E+08;-1.6984429764E+08;-6.5161074132E+06;2.0636213120E+01;1.6134790528E+01;-1.6761223630E-01
2459703.333333;2022-May-03 20:00:00;1.2013259484E+08;-1.6978619640E+08;-6.5167102020E+06;2.0629872690E+01;1.6143676993E+01;-1.6727044622E-01
2459703.375000;2022-May-03 21:00:00;1.2020685096E+08;-1.6972806317E+08;-6.5173117604E+06;2.0623528016E+01;1.6152560937E+01;-1.6692861190E-01
2459703.416667;2022-May-03 22:00:00;1.2028108423E+08;-1.6966989796E+08;-6.5179120880E+06;2.0617179105E+01;1.6161442372E+01;-1.6658673520E-01
2459703.458333;2022-May-03 23:00:00;1.2035529464E+08;-1.6961170079E+08;-6.5185111848E+06;2.0610825951E+01;1.6170321313E+01;-1.6624481197E-01
2459703.500000;2022-May-04 00:00:00;1.2042948217E+08;-1.6955347165E+08;-6.5191090506E+06;2.0604468540E+01;1.6179197762E+01;-1.6590283403E-01
2459703.541667;2022-May-04 01:00:00;1.2050364681E+08;-1.6949521057E+08;-6.5197056851E+06;2.0598106855E+01;1.6188071706E+01;-1.6556079515E-01
2459703.583333;2022-May-04 02:00:00;1.2057778854E+08;-1.6943691754E+08;-6.5203010882E+06;2.0591740899E+01;1.6196943122E+01;-1.6521869582E-01
2459703.625000;2022-May-04 03:00:00;1.2065190734E+08;-1.6937859258E+08;-6.5208952597E+06;2.0585370682E+01;1.6205811997E+01;-1.6487654194E-01
2459703.666667;2022-May-04 04:00:00;1.2072600320E+08;-1.6932023570E+08;-6.5214881993E+06;2.0578996220E+01;1.6214678327E+01;-1.6453434070E-01
2459703.708333;2022-May-04 05:00:00;1.2080007611E+08;-1.6926184690E+08;-6.5220799069E+06;2.0572617525E+01;1.6223542120E+01;-1.6419209706E-01
2459703.750000;2022-May-04 06:00:00;1.2087412604E+08;-1.6920342620E+08;-6.5226703823E+06;2.0566234601E+01;1.6232403392E+01;-1.6384981095E-01
2459703.791667;2022-May-04 07:00:00;1.2094815299E+08;-1.6914497360E+08;-6.5232596254E+06;2.0559847437E+01;1.6241262155E+01;-1.6350747635E-01
2459703.833333;2022-May-04 08:00:00;1.2102215694E+08;-1.6908648911E+08;-6.5238476361E+06;2.0553456017E+01;1.6250118403E+01;-1.6316508486E-01
2459703.875000;2022-May-04 09:00:00;1.2109613787E+08;-1.6902797275E+08;-6.5244344140E+06;2.0547060331E+01;1.6258972121E+01;-1.6282263251E-01
2459703.916667;2022-May-04 10:00:00;1.2117009577E+08;-1.6896942452E+08;-6.5250199590E+06;2.0540660383E+01;1.6267823287E+01;-1.6248012198E-01
2459703.958333;2022-May-04 11:00:00;1.2124403062E+08;-1.6891084442E+08;-6.5256042708E+06;2.0534256187E+01;1.6276671890E+01;-1.6213756006E-01
2459704.000000;2022-May-04 12:00:00;1.2131794241E+08;-1.6885223248E+08;-6.5261873493E+06;2.0527847760E+01;1.6285517932E+01;-1.6179495359E-01
