Datum;Laenge;Breite;Abstand;Laenge rad;Breite rad;x;y;r
2020-Aug-11;332.6667;-3.2881;0.801927306;5.806129227;-0.057388171;0.711219762;-0.367611524;0.800607134
2020-Aug-12;333.3016;-3.2968;0.798499252;5.817210322;-0.057540015;0.712185804;-0.358167225;0.797177759
2020-Aug-13;333.9423;-3.3051;0.794705653;5.828392647;-0.057684877;0.712738033;-0.348514514;0.79338381
2020-Aug-14;334.5895;-3.3131;0.790543485;5.839688418;-0.057824503;0.712870212;-0.338655773;0.789222194
2020-Aug-15;335.2438;-3.3208;0.786009385;5.851108107;-0.057958894;0.712574914;-0.328595035;0.78468956
2020-Aug-16;335.906;-3.3281;0.781099638;5.862665677;-0.058086303;0.711845261;-0.318334317;0.779782286
2020-Aug-17;336.577;-3.3351;0.775810162;5.874376836;-0.058208476;0.710673959;-0.307874849;0.774496222
2020-Aug-18;337.2575;-3.3416;0.770136484;5.886253802;-0.058321922;0.70905198;-0.297221042;0.768827067
2020-Aug-19;337.9485;-3.3478;0.764073724;5.898314027;-0.058430133;0.706970714;-0.286374165;0.76276979
2020-Aug-20;338.6509;-3.3537;0.757616562;5.91057322;-0.058533107;0.704420166;-0.275337598;0.756319088
2020-Aug-21;339.3658;-3.359;0.750759219;5.923050579;-0.05862561;0.701390475;-0.264113266;0.749469423
2020-Aug-22;340.0942;-3.364;0.743495419;5.935763557;-0.058712876;0.697869714;-0.252705215;0.742214297
2020-Aug-23;340.8375;-3.3685;0.735818357;5.948736589;-0.058791416;0.693846854;-0.241113962;0.734547071
2020-Aug-24;341.5969;-3.3725;0.727720661;5.96199062;-0.058861229;0.689308418;-0.229343814;0.726460378
2020-Aug-25;342.3738;-3.376;0.719194343;5.975550083;-0.058922316;0.684240317;-0.217398236;0.717946241
2020-Aug-26;343.1699;-3.379;0.710230756;5.989444649;-0.058974675;0.678627964;-0.205278935;0.708996018
2020-Aug-27;343.9868;-3.3813;0.700820531;6.003702243;-0.059014818;0.672454713;-0.192990958;0.699600494
2020-Aug-28;344.8266;-3.383;0.690953517;6.018359518;-0.059044489;0.665703481;-0.180535803;0.689749448
2020-Aug-29;345.6912;-3.384;0.680618709;6.033449635;-0.059061942;0.658354464;-0.167920139;0.679431949
2020-Aug-30;346.5832;-3.3842;0.669804165;6.049017972;-0.059065433;0.650387629;-0.15514573;0.668636123
2020-Aug-31;347.5051;-3.3835;0.658496912;6.065108162;-0.059053215;0.641779927;-0.142219252;0.657349063
2020-Sep-01;348.46;-3.382;0.64668284;6.081774311;-0.059027035;0.632506838;-0.129144887;0.645556583
2020-Sep-02;349.4512;-3.3793;0.634346579;6.099074015;-0.058979911;0.622541335;-0.115929748;0.633243571
2020-Sep-03;350.4826;-3.3755;0.621471361;6.117075341;-0.058913589;0.611853725;-0.102580224;0.620393168
2020-Sep-04;351.5587;-3.3704;0.608038851;6.135856829;-0.058824577;0.600411519;-0.089103333;0.606987147
2020-Sep-05;352.6844;-3.3637;0.594028965;6.155504;-0.05870764;0.588178395;-0.075510168;0.593005573
2020-Sep-06;353.8657;-3.3553;0.579419646;6.176121575;-0.058561032;0.575114419;-0.061810246;0.578426401
2020-Sep-07;355.1095;-3.345;0.564186611;6.19782998;-0.058381263;0.561174952;-0.048015935;0.563225405
2020-Sep-08;356.4238;-3.3323;0.548303048;6.220768842;-0.058159607;0.54631009;-0.034143094;0.547375981
2020-Sep-09;357.8182;-3.317;0.531739271;6.245105714;-0.057892571;0.530463611;-0.020209608;0.530848445
2020-Sep-10;359.3043;-3.2985;0.514462298;6.271043052;-0.057569685;0.513572139;-0.006236231;0.51361
2020-Sep-11;0.896;-3.2762;0.496435368;0.01563815;-0.057180477;0.495563413;0.007750327;0.495624014
2020-Sep-12;2.6103;-3.2494;0.477617367;0.045558329;-0.056712729;0.476354705;0.021716952;0.476849485
2020-Sep-13;4.4685;-3.217;0.457962159;0.077990038;-0.056147242;0.455850617;0.035624063;0.457240483
2020-Sep-14;6.4973;-3.1779;0.437417808;0.113399277;-0.055464818;0.433940025;0.049420506;0.436745156
2020-Sep-15;8.7309;-3.1302;0.415925706;0.152382952;-0.054632296;0.410492669;0.063040789;0.415305156
2020-Sep-16;11.2139;-3.0715;0.393419641;0.195719477;-0.053607788;0.385354097;0.076399323;0.392854472
2020-Sep-17;14.0059;-2.9987;0.369824921;0.24444907;-0.052337188;0.358338987;0.089383139;0.369318528
2020-Sep-18;17.1886;-2.9071;0.345057852;0.299997664;-0.050738467;0.329222366;0.101839569;0.34461379
2020-Sep-19;20.877;-2.7897;0.319026277;0.364372388;-0.04868945;0.297728181;0.113554415;0.3186482
2020-Sep-20;25.2397;-2.6359;0.291632916;0.440515867;-0.046005134;0.263512147;0.124222493;0.291324354
2020-Sep-21;30.5339;-2.4288;0.262785808;0.532917088;-0.042390557;0.226141627;0.133387887;0.262549736
2020-Sep-22;37.1735;-2.14;0.232427136;0.648799969;-0.037350046;0.185070978;0.140341651;0.232265033
2020-Sep-23;45.8668;-1.719;0.200611996;0.800526677;-0.03000221;0.139629044;0.143919032;0.200521714
2020-Sep-24;57.9124;-1.0723;0.167732382;1.010762058;-0.018715166;0.089086392;0.142084178;0.167703008
2020-Sep-25;75.8229;-0.032;0.135189527;1.323359253;-0.000558505;0.0331106;0.131072082;0.135189506
2020-Sep-26;104.098;1.5763;0.10735403;1.816852845;0.027511625;-0.026139523;0.10408118;0.107313405
2020-Sep-27;145.554;3.1639;0.094663509;2.540396539;0.055220472;-0.077946184;0.053462835;0.094519217
2020-Sep-28;187.6887;3.153;0.105917949;3.275785784;0.055030231;-0.10480681;-0.014149389;0.105757612
2020-Sep-29;216.871;2.1538;0.133147024;3.785113002;0.037590901;-0.106440833;-0.079833825;0.133052961
2020-Sep-30;235.3091;1.2171;0.165553745;4.106918555;0.021242402;-0.09420348;-0.136093281;0.165516394
2020-Oct-01;247.6372;0.5141;0.198459742;4.32208449;0.008972738;-0.075504943;-0.183526843;0.198451753
2020-Oct-02;256.4909;-0.0075;0.230351926;4.476610706;-0.0001309;-0.053810163;-0.223978738;0.230351924
2020-Oct-03;263.2283;-0.4049;0.260800861;4.594200519;-0.007066838;-0.030751175;-0.258975014;0.260794349
2020-Oct-04;268.5859;-0.7172;0.289738576;4.687708279;-0.012517501;-0.007149665;-0.289627643;0.289715877
2020-Oct-05;272.9917;-0.9694;0.317218509;4.764603996;-0.016919222;0.016553674;-0.316740833;0.317173107
2020-Oct-06;276.7108;-1.1779;0.343331361;4.829514536;-0.020558233;0.040112519;-0.340907021;0.34325881
2020-Oct-07;279.9159;-1.3536;0.368174324;4.885454084;-0.023624777;0.063382836;-0.362573175;0.368071584
2020-Oct-08;282.7248;-1.504;0.3918399;4.934478637;-0.026249752;0.086280228;-0.382084361;0.39170491
2020-Oct-09;285.2208;-1.6347;0.414412261;4.978042055;-0.028530897;0.108755305;-0.399712456;0.414243604
2020-Oct-10;287.4646;-1.7496;0.435966589;5.017203753;-0.030536281;0.130779766;-0.415675768;0.435763343
2020-Oct-11;289.5015;-1.8515;0.456569552;5.052754364;-0.032314771;0.152337742;-0.430152723;0.456331188
2020-Oct-12;291.3663;-1.9427;0.476280168;5.085301264;-0.033906511;0.173422988;-0.443290622;0.476006417
2020-Oct-13;293.086;-2.025;0.495150733;5.115315692;-0.035342917;0.194033469;-0.455213286;0.494841513
2020-Oct-14;294.6821;-2.0998;0.513227695;5.143172892;-0.036648424;0.214171367;-0.4660254;0.512883074
2020-Oct-15;296.1719;-2.1681;0.530552442;5.169174807;-0.037840484;0.233840992;-0.475816578;0.530172637
2020-Oct-16;297.5695;-2.2308;0.547161972;5.193567529;-0.038934805;0.253047892;-0.484664185;0.546747298
2020-Oct-17;298.8864;-2.2887;0.563089467;5.216551769;-0.039945351;0.271797211;-0.49263614;0.562640285
2020-Oct-18;300.1324;-2.3424;0.578364797;5.238298572;-0.040882592;0.290096463;-0.49979106;0.577881529
2020-Oct-19;301.3156;-2.3924;0.59301493;5.258949308;-0.041755257;0.307951888;-0.506181358;0.592498044
2020-Oct-20;302.443;-2.439;0.607064288;5.27862615;-0.04256858;0.325370871;-0.511852955;0.606514346
2020-Oct-21;303.5205;-2.4827;0.62053505;5.297432072;-0.043331289;0.342359706;-0.516847209;0.619952583
2020-Oct-22;304.5532;-2.5237;0.63344741;5.315456087;-0.044046874;0.35892467;-0.521201226;0.632833025
2020-Oct-23;305.5455;-2.5624;0.645819796;5.33277499;-0.044722317;0.375071474;-0.524948523;0.645174056
2020-Oct-24;306.5013;-2.5989;0.657669065;5.349456847;-0.045359362;0.39080616;-0.528119152;0.656992613
2020-Oct-25;307.4241;-2.6335;0.669010663;5.365562745;-0.045963246;0.406135045;-0.530739768;0.668304105
2020-Oct-26;308.3168;-2.6662;0.67985877;5.381143299;-0.046533969;0.421062335;-0.5328361;0.679122816
2020-Oct-27;309.1821;-2.6974;0.690226421;5.396245633;-0.047078511;0.435593028;-0.534430623;0.689461658
2020-Oct-28;310.0224;-2.7271;0.700125615;5.410911635;-0.047596874;0.449731809;-0.535544153;0.69933271
2020-Oct-29;310.8399;-2.7554;0.709567409;5.425179702;-0.048090802;0.463483437;-0.536195379;0.70874705
2020-Oct-30;311.6364;-2.7824;0.718562003;5.439081249;-0.048562041;0.4768506;-0.536402987;0.717714887
2020-Oct-31;312.4137;-2.8083;0.727118806;5.452647693;-0.049014081;0.489837345;-0.536182812;0.726245573
2020-Nov-01;313.1734;-2.8331;0.735246509;5.46590696;-0.049446923;0.502447119;-0.535549869;0.734347853
2020-Nov-02;313.917;-2.8568;0.742953133;5.478885228;-0.049860566;0.514683441;-0.534517715;0.742029805
2020-Nov-03;314.6457;-2.8797;0.750246086;5.491603442;-0.050260246;0.526547739;-0.53310037;0.74929869
2020-Nov-04;315.3609;-2.9016;0.757132204;5.504086037;-0.050642474;0.538044244;-0.531308416;0.756161518
2020-Nov-05;316.0635;-2.9228;0.763617792;5.51634872;-0.051012483;0.549172901;-0.529155134;0.762624436
2020-Nov-06;316.7547;-2.9431;0.769708658;5.528412436;-0.051366785;0.559937179;-0.52664973;0.768693425
2020-Nov-07;317.4354;-2.9627;0.775410146;5.540292892;-0.05170887;0.570337984;-0.523802687;0.774373728
2020-Nov-08;318.1065;-2.9817;0.780727162;5.552005797;-0.052040482;0.580376609;-0.520623313;0.779670213
2020-Nov-09;318.7689;-3;0.785664201;5.563566858;-0.052359878;0.59005471;-0.517119857;0.784587476
2020-Nov-10;319.4233;-3.0177;0.790225368;5.574988293;-0.052668801;0.599372236;-0.513301484;0.789129578
2020-Nov-11;320.0705;-3.0348;0.794414397;5.586284064;-0.052967252;0.608330251;-0.509175453;0.793300281
2020-Nov-12;320.7113;-3.0513;0.798234672;5.597468133;-0.053255231;0.616929908;-0.504748128;0.797102995
2020-Nov-13;321.3463;-3.0673;0.801689236;5.608550974;-0.053534484;0.625170585;-0.500027173;0.800540713
2020-Nov-14;321.9762;-3.0828;0.804780812;5.619544803;-0.05380501;0.633052622;-0.495018529;0.803616181
2020-Nov-15;322.6015;-3.0979;0.807511811;5.630458347;-0.054068555;0.640574556;-0.489729657;0.806331755
2020-Nov-16;323.2229;-3.1125;0.809884341;5.641303823;-0.054323373;0.647736726;-0.484165329;0.808689639
2020-Nov-17;323.8409;-3.1266;0.811900221;5.652089958;-0.054569464;0.654537624;-0.478331983;0.810691672
2020-Nov-18;324.4562;-3.1403;0.813560984;5.662828969;-0.054808575;0.660977247;-0.472233275;0.81233933
2020-Nov-19;325.0693;-3.1536;0.814867887;5.673529582;-0.055040703;0.66705383;-0.465874755;0.813633886
2020-Nov-20;325.6807;-3.1665;0.815821911;5.684200525;-0.055265851;0.672765462;-0.459261632;0.81457634
2020-Nov-21;326.2909;-3.1791;0.816423772;5.694850524;-0.055485762;0.678109989;-0.452398765;0.815167345
2020-Nov-22;326.9005;-3.1912;0.816673918;5.705490051;-0.055696947;0.68308603;-0.445289686;0.815407523
2020-Nov-23;327.51;-3.203;0.816572535;5.716127833;-0.055902896;0.687690892;-0.437938697;0.815296918
2020-Nov-24;328.12;-3.2145;0.816119544;5.726774342;-0.056103609;0.691922503;-0.430348796;0.814835466
2020-Nov-25;328.7308;-3.2255;0.815314604;5.737434813;-0.056295595;0.695776375;-0.422526544;0.814023
2020-Nov-26;329.3432;-3.2363;0.814157108;5.748123209;-0.056484091;0.699251093;-0.414472141;0.812858688
2020-Nov-27;329.9576;-3.2467;0.812646182;5.758846512;-0.056665605;0.702342241;-0.406190774;0.811341832
2020-Nov-28;330.5746;-3.2568;0.810780683;5.769615193;-0.056841883;0.705046276;-0.397685056;0.80947122
2020-Nov-29;331.1947;-3.2665;0.80855919;5.78043798;-0.05701118;0.70735867;-0.388958932;0.807245526
2020-Nov-30;331.8185;-3.276;0.805980001;5.791325344;-0.057176986;0.709274932;-0.380015075;0.804662902
2020-Dec-01;332.4467;-3.2851;0.803041127;5.802289502;-0.057335811;0.710791;-0.370855187;0.801721532
2020-Dec-02;333.0797;-3.2938;0.79974028;5.813337437;-0.057487655;0.711900188;-0.361484782;0.798419141
2020-Dec-03;333.7183;-3.3023;0.796074867;5.824483109;-0.057636008;0.712597703;-0.351904571;0.794752988
2020-Dec-04;334.3631;-3.3104;0.792041974;5.835736992;-0.05777738;0.712877132;-0.342118171;0.790720335
2020-Dec-05;335.0148;-3.3182;0.78763836;5.847111303;-0.057913515;0.712731823;-0.332128197;0.786317869
2020-Dec-06;335.6742;-3.3256;0.782860433;5.858620004;-0.05804267;0.712155131;-0.321936506;0.781542094
2020-Dec-07;336.342;-3.3327;0.777704242;5.870275313;-0.058166588;0.711138922;-0.31154662;0.77638899
2020-Dec-08;337.019;-3.3394;0.772165454;5.882091192;-0.058283525;0.709674979;-0.300961455;0.770854314
2020-Dec-09;337.7062;-3.3457;0.766239331;5.894085094;-0.058393481;0.707755166;-0.290182083;0.764933342
2020-Dec-10;338.4045;-3.3517;0.759920712;5.906272729;-0.058498201;0.705369754;-0.27921156;0.758620844
2020-Dec-11;339.1149;-3.3572;0.753203981;5.918671548;-0.058594194;0.702508699;-0.268052677;0.751911371
2020-Dec-12;339.8384;-3.3623;0.746083039;5.931299005;-0.058683205;0.699160643;-0.256709145;0.744798758
2020-Dec-13;340.5764;-3.367;0.738551271;5.944179535;-0.058765236;0.695314874;-0.245180983;0.737276399
2020-Dec-14;341.3299;-3.3712;0.730601507;5.957330591;-0.05883854;0.690957635;-0.233474437;0.72933721
2020-Dec-15;342.1005;-3.3749;0.72222598;5.970780098;-0.058903117;0.686076218;-0.221589969;0.720973433
2020-Dec-16;342.8897;-3.378;0.71341628;5.984554236;-0.058957222;0.680655895;-0.209531044;0.712176738
2020-Dec-17;343.6991;-3.3805;0.704163296;5.998680931;-0.059000855;0.674680532;-0.197301898;0.70293802
2020-Dec-18;344.5306;-3.3825;0.694457159;6.013193344;-0.059035762;0.668133098;-0.18490549;0.693247342
2020-Dec-19;345.3863;-3.3837;0.684287172;6.028128126;-0.059056706;0.660995357;-0.172345179;0.683094226
2020-Dec-20;346.2684;-3.3842;0.673641729;6.043523676;-0.059065433;0.653246779;-0.159626142;0.672466995
2020-Dec-21;347.1795;-3.3839;0.662508229;6.05942537;-0.059060197;0.644865598;-0.146752527;0.661353115
2020-Dec-22;348.1225;-3.3826;0.650872974;6.075883825;-0.059037507;0.635828031;-0.133729226;0.649739018
2020-Dec-23;349.1006;-3.3803;0.638721048;6.092954891;-0.058997365;0.626107738;-0.120562546;0.637609776
2020-Dec-24;350.1175;-3.377;0.62603619;6.110703144;-0.058939769;0.615675988;-0.107258896;0.624949112
2020-Dec-25;351.1774;-3.3723;0.612800632;6.129201889;-0.058857738;0.60450137;-0.093825928;0.611739496
2020-Dec-26;352.2851;-3.3662;0.598994924;6.148534901;-0.058751273;0.592548888;-0.08027267;0.597961442
2020-Dec-27;353.4462;-3.3584;0.584597726;6.168799919;-0.058615138;0.579780038;-0.066609124;0.583593752
2020-Dec-28;354.6672;-3.3488;0.569585564;6.190110389;-0.058447586;0.566151802;-0.052847225;0.568612954
2020-Dec-29;355.9558;-3.337;0.55393255;6.212600702;-0.058241637;0.551616335;-0.039000412;0.552993321
2020-Dec-30;357.321;-3.3226;0.537610045;6.236427937;-0.05799031;0.53611976;-0.025085834;0.536706341
2020-Dec-31;358.7736;-3.3053;0.52058627;6.261780589;-0.057688368;0.519601215;-0.011123616;0.519720268
2021-Jan-01;0.3266;-3.2844;0.502825845;0.005700245;-0.057323594;0.501991774;0.002861507;0.50199993
2021-Jan-02;1.9959;-3.2593;0.484289248;0.034835027;-0.056885516;0.483212556;0.016839534;0.483505888
2021-Jan-03;3.801;-3.229;0.464932178;0.066339965;-0.056356682;0.463172961;0.030772034;0.464194044
2021-Jan-04;5.7667;-3.1924;0.444704821;0.100647902;-0.055717891;0.441767673;0.044613737;0.44401471
2021-Jan-05;7.9242;-3.1479;0.423551003;0.138303381;-0.05494122;0.418873662;0.05830386;0.422911911
2021-Jan-06;10.3141;-3.0934;0.401407273;0.180015004;-0.053990015;0.394345494;0.071764977;0.40082238
2021-Jan-07;12.9901;-3.026;0.378201989;0.226720015;-0.052813663;0.368009553;0.084894726;0.377674655
2021-Jan-08;16.0251;-2.9416;0.353854612;0.279690758;-0.051340605;0.339655989;0.097555838;0.353388359
2021-Jan-09;19.5208;-2.8341;0.328275757;0.340702233;-0.049464376;0.309028109;0.109558863;0.327874239
2021-Jan-10;23.624;-2.6946;0.301369241;0.412316582;-0.047029642;0.275807681;0.12063502;0.30103602
2021-Jan-11;28.5554;-2.5087;0.273039264;0.498385749;-0.043785075;0.239595641;0.130389941;0.27277758
2021-Jan-12;34.6634;-2.2527;0.243210722;0.60499046;-0.039317032;0.199888053;0.138220226;0.243022766
2021-Jan-13;42.5303;-1.8857;0.211884483;0.742293767;-0.032911674;0.156057347;0.143152111;0.211769739
2021-Jan-14;53.1988;-1.3326;0.179291846;0.928494218;-0.023258258;0.107374005;0.143523528;0.179243355
2021-Jan-15;68.6584;-0.4542;0.146350276;1.198315139;-0.007927285;0.05325923;0.13631035;0.146345677
2021-Jan-16;92.6945;0.9526;0.116037695;1.617824223;0.016626006;-0.005454244;0.115893383;0.116021658
2021-Jan-17;129.9287;2.7238;0.096529722;2.267683608;0.047539278;-0.061886045;0.073939584;0.096420665
2021-Jan-18;174.1558;3.353;0.099467569;3.039592121;0.05852089;-0.098781192;0.010110823;0.099297294
2021-Jan-19;208.1786;2.5235;0.12263127;3.633402002;0.044043384;-0.107992171;-0.057852972;0.122512348
2021-Jan-20;229.7553;1.5171;0.15403097;4.009986459;0.02647839;-0.099477346;-0.117529431;0.153976977
2021-Jan-21;243.8248;0.7355;0.187032347;4.255545558;0.012836897;-0.082496432;-0.167838235;0.187016937
2021-Jan-22;253.6913;0.1579;0.219360283;4.427748469;0.002755875;-0.061598864;-0.21053301;0.21935945
2021-Jan-23;261.0617;-0.2775;0.250332566;4.556386216;-0.004843289;-0.038893906;-0.247289684;0.25032963
2021-Jan-24;266.8411;-0.6161;0.279796224;4.657255775;-0.010752974;-0.015417358;-0.279354936;0.279780048
2021-Jan-25;271.543;-0.8871;0.307776502;4.739319411;-0.015482816;0.008286559;-0.307628026;0.307739614
2021-Jan-26;275.4786;-1.1094;0.334356253;4.808008589;-0.019362683;0.031916333;-0.332766501;0.334293578
2021-Jan-27;278.8476;-1.2955;0.359632313;4.866808731;-0.02261074;0.055299749;-0.355262195;0.359540386
2021-Jan-28;281.784;-1.4541;0.383699489;4.918058579;-0.025378833;0.078334909;-0.375491857;0.383575928
2021-Jan-29;284.3815;-1.5912;0.406645044;4.963393507;-0.027771679;0.100962383;-0.393750282;0.406488238
2021-Jan-30;286.7075;-1.7112;0.428547286;5.003989865;-0.029866074;0.123146358;-0.410273061;0.428356172
2021-Jan-31;288.8122;-1.8173;0.449475777;5.04072381;-0.031717868;0.14486832;-0.425251063;0.449249705
2021-Feb-01;290.7337;-1.912;0.469492105;5.074260312;-0.033370695;0.166119398;-0.43884144;0.469230715
2021-Feb-02;292.5014;-1.9973;0.488650811;5.105112497;-0.034859461;0.186895987;-0.451175645;0.488353942
2021-Feb-03;294.1385;-2.0746;0.507000299;5.133685282;-0.036208601;0.207198703;-0.462364726;0.50666798
2021-Feb-04;295.6637;-2.145;0.524583642;5.160305044;-0.037437312;0.22703175;-0.472502986;0.52421607
2021-Feb-05;297.092;-2.2096;0.541439304;5.185233581;-0.038564795;0.246399274;-0.481672232;0.541036728
2021-Feb-06;298.4359;-2.2691;0.557601745;5.208689061;-0.039603266;0.265307974;-0.489942841;0.557164526
2021-Feb-07;299.7057;-2.3242;0.573101944;5.230851252;-0.040564942;0.28376422;-0.497376658;0.572630485
2021-Feb-08;300.9099;-2.3754;0.587967841;5.251868507;-0.041458551;0.301773379;-0.504028914;0.58746261
2021-Feb-09;302.0561;-2.4231;0.602224713;5.271873471;-0.042291073;0.319344588;-0.509946438;0.601686244
2021-Feb-10;303.1504;-2.4678;0.615895496;5.290972609;-0.043071235;0.336483107;-0.515172897;0.615324301
2021-Feb-11;304.1981;-2.5097;0.629001054;5.309258423;-0.043802528;0.353194683;-0.519747268;0.62839773
2021-Feb-12;305.204;-2.5492;0.641560414;5.32681469;-0.044491933;0.369486747;-0.523703229;0.640925524
2021-Feb-13;306.1722;-2.5864;0.653590972;5.343712968;-0.045141196;0.385365612;-0.527071737;0.652925164
2021-Feb-14;307.1061;-2.6216;0.665108658;5.360012598;-0.045755552;0.400835375;-0.529882102;0.664412553
2021-Feb-15;308.0089;-2.655;0.676128095;5.37576943;-0.046338492;0.415901853;-0.53215969;0.675402315
2021-Feb-16;308.8835;-2.6867;0.686662651;5.39103408;-0.046891761;0.430571054;-0.53392711;0.685907859
2021-Feb-17;309.7322;-2.7169;0.696724744;5.405846689;-0.04741885;0.44484594;-0.535207226;0.695941582
2021-Feb-18;310.5573;-2.7457;0.706325898;5.420247401;-0.047921505;0.458731644;-0.536019337;0.705515025
2021-Feb-19;311.3609;-2.7731;0.71547683;5.434272867;-0.048399725;0.472233308;-0.536380998;0.71463898
2021-Feb-20;312.1444;-2.7994;0.724188289;5.447947522;-0.048858747;0.485351465;-0.536313041;0.723324078
2021-Feb-21;312.8664;-2.8233;0.731726095;5.460548799;-0.049275881;0.49718258;-0.535661782;0.730837918
2021-Feb-22;313.5387;-2.8452;0.738070777;5.472282647;-0.049658108;0.507789168;-0.534374799;0.737160949
2021-Feb-23;314.2002;-2.8665;0.743970882;5.483828;-0.050029863;0.518023418;-0.53269145;0.743040001
2021-Feb-24;314.8517;-2.887;0.7494335;5.495198821;-0.050387656;0.52788527;-0.530625043;0.748482327
2021-Feb-25;315.4942;-2.9069;0.754464471;5.506412561;-0.050734976;0.537376233;-0.528185094;0.75349367
2021-Feb-26;316.1286;-2.9261;0.759068977;5.51748493;-0.051070079;0.546497207;-0.525380852;0.758079308
